"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"hints/request_extinguish_dont_move";"You cannot move during firefighting";"Vous ne pouvez pas bouger pendant l'extinction d'un incendie";"Non puoi muoverti durante l'estinzione";"Du kannst dich beim Feuerlöschen nicht bewegen";"No te puedes mover durante la extinción de un incendio";"Во время пожаротушения движение невозможно";"Під час пожежогасіння рух неможливий";"Nie możesz się poruszać podczas gaszenia pożaru";"Durante a extinção do fogo não pode mexer-se";"You cannot move during firefighting";"Během hašení požáru není možné se hýbat";"Δεν μπορείτε να μετακινηθείτε κατά τη διάρκεια της πυρόσβεσης";"Kamu tidak bisa bergerak saat memadamkan api";"คุณไม่สามารถขยับได้ระหว่างดับเพลิง";"화재 진압 중에는 움직일 수 없습니다.";"灭\t火\t时\t无\t法\t移\t动";"銃撃戦中は\t移動できません";"滅\t火\t時\t無\t法\t移\t動";;
"hints/spawn_on_backup_zone";"Your plane can't respawn at airfield. Backup spawn zone selected";"Votre avion ne peut pas réapparaître à l'aérodrome. Zone de réapparition sélectionnée";"Il tuo aereo non può rigenerarsi sull'aeroporto. Zona di backup selezionata";"Dein Flugzeug kann nicht auf diesem Flugfeld spawnen. Ersatzspawn ausgewählt";"Tu aeronave no puede reaparecer en el aeródromo. Zona de aparición de respaldo seleccionada";"Ваш самолёт не смог появиться на аэродроме. Выбрана запасная точка появления";"Ваш літак не зміг з'явитися на аеродромі. Обрана запасна точка появи";"Twój samolot nie może odrodzić się na lotnisku. Wybrano strefę zapasową";"Seu avião não pode reaparecer no aeródromo. Zona de aparição reserva selecionada.  ";"Uçağın hava-alanında doğamıyor. Yedek doğma bölgesi seçildi";"Toto letadlo nemůže být nasazeno na letišti. Vybrána záložní zóna nasazení";"Το αεροπλάνο σας δεν μπορεί να κάνει respawn στο αεροδρόμιο. Επιλέχθηκε εφεδρική ζώνη spawn";"Pesawatmu tidak bisa respawn di lapangan terbang. Zona spawn cadangan dipilih";"เครื่องบินของคุณไม่สามารถเกิดใหม่ที่ลานบินได้ เลือกพื้นที่เกิดสำรองแล้ว";"비행장에서 부활할 수 없음. 백업 스폰 지점 선택됨";"无\t法\t在\t机\t场\t重\t生，\t已\t选\t择\t备\t用\t出\t生\t点";"あなたの\t飛行機は\t飛行場に\tリスポーンできません。\t予備の\tスポーンゾーンが\t選択されました";"無\t法\t在\t機\t場\t重\t生，\t已\t選\t擇\t備\t用\t出\t生\t點";;
"hints/change_bullet_type_for_set";"Bullet type will be changed after spending the current bullet set";"Le type d'obus sera changé après avoir tiré l'obus actuel";"Il tipo di proiettile può essere cambiato dopo aver usato quello attuale";"Der Geschosstyp wird geändert, nachdem das aktuelle Geschoss verschossen wurde";"El tipo de proyectil se cambiará después de vaciar el conjunto actual de proyectiles";"Смена боеприпасов произойдёт после отстрела текущего набора";"Зміна боєприпасів відбудеться після відстрілу поточного набору";"Typ pocisku zostanie zmieniony po zużyciu obecnie załadowanej amunicji";"Alterar-se-á o tipo de projétil depois de utilizar o que está em uso";"Mevcut mermi seti harcandıktan sonra mermi tipi değiştirilecek";"Typ munice bude změněn po vyčerpání stávající sady munice";"Ο τύπος σφαίρας θα αλλάξει όταν εξαντληθεί το τρέχον σετ σφαιρών";"Jenis peluru akan berubah setelah menghabiskan set peluru saat ini";"ชนิดกระสุนจะเปลี่ยนไปหลังจากใช้เซ็ตกระสุนปัจจุบันจนหมด";"현재 장전된 탄띠의 탄을 소모한 뒤에 탄띠가 교체됩니다.";"弹\t种\t将\t在\t炮\t弹\t发\t射\t后\t自\t动\t切\t换";"弾丸の\t種類は、\t現在の\t弾丸\tセットを\t消費すると\t変更されます";"炮\t彈\t發\t射\t完\t畢\t後\t自\t動\t切\t換\t彈\t種";;
"hints/wtm_ship_mission_aiming";"Use {button} for better aim.";"Utilisez {button} pour mieux viser.";"Usa {button} per mirare meglio.";"Verwende {button} zum besseren Zielen.";"Usa {button} para apuntar mejor.";"Жми на {button} чтобы лучше прицелиться.";"Тисни на {button} щоб краще прицілитися.";"Użyj {button}, aby lepiej wycelować.";"Use {button} para mirar melhor.";"Daha iyi nişan almak için {button} tuşunu kullanın.";"Pro lepší míření použij {button}.";"Χρησιμοποιήστε το {button} για καλύτερο στόχο.";"Gunakan {button} untuk membidik dengan lebih baik.";"ใช้ {button} เพื่อให้เล็งได้ดีขึ้น";"{button}을(를) 사용하면 더 정확히 조준할 수 있습니다.";"按 {button} 方\t便\t瞄\t准。";"{button}を\t使えば\t照準が\t合わせやすくなります。";"按 {button} 方\t便\t瞄\t準。";;
"hints/wtm_ship_mission_aiming_more_damage";"Hit the most vulnerable areas to do more damage.";"Visez les zones les plus vulnérables afin d'infliger plus de dégâts.";"Colpisci le aree più vulnerabili per fare più danni.";"Treffe die anfälligsten Bereiche, um mehr Schaden zu verursachen.";"Golpea las zonas más vulnerables para hacer más daño.";"Стреляй в наиболее уязвимые зоны противника.";"Стріляй найбільш вразливі зони противника.";"Trafiaj w słabe punkty, aby zadawać większe obrażenia.";"Atinja as áreas mais vulneráveis para causar mais danos.";"Savunmasız bölgelere ateş ederek daha fazla hasar ver.";"Zasáhni nejzranitelnější místa pro největší poškození.";"Χτυπήστε τις πιο ευάλωτες περιοχές για να κάνετε μεγαλύτερη ζημιά.";"Hantam berbagai area yang paling rentan untuk menimbulkan lebih banyak damage.";"โจมตีส่วนที่อ่อนแอที่สุดเพื่อสร้างความเสียหายมากขึ้น";"취약점을 공격하면 더 많은 피해를 입힐 수 있습니다.";"命\t中\t目\t标\t防\t护\t薄\t弱\t的\t部\t位\t能\t够\t造\t成\t更\t大\t伤\t害";"最も\t脆弱な\tエリアを\t攻撃して、\tさらに\tダメージを\t与えましょう。";"命\t中\t目\t標\t防\t護\t薄\t弱\t的\t部\t位\t能\t夠\t造\t成\t更\t大\t傷\t害";;
"hints/wtm_air_mission_aiming_forestall";"Shoot at the lead angle indicator.";"Tirez sur l'indicateur de prédiction de tir.";"Spara verso l'indicatore di anticipo";"Schieße auf den Vorhaltewinkelanzeiger.";"Dispara al indicador de guía de puntería.";"Стреляйте в маркер упреждения.";"Стріляйте за маркером випередження.";"Strzelaj we wskaźnik poprawki.";"Dispara contra o indicador do ângulo de ataque.";"Avans açısı göstergesine ateş edin.";"Vystřel na ukazatel předsazení.";"Ρίξτε στον δείκτη γωνίας σημαδιού.";"Tembak indikator sudut utama.";"ยิงที่ตัวระบุองศานำทาง";"예측 표지를 향해 사격하십시오.";"朝\t向\t提\t前\t量\t指\t示\t圈\t开\t火";"リードアングルインジケーターを\t撃つ";"對\t準\t提\t前\t量\t指\t示\t圈\t開\t火。";;
"hints/wtm_mission_ntdm/waiting_for_players";"Waiting for players: {var}";"En attente des joueurs: {var}";"In attesa di giocatori: {var}";"Warten auf Spieler: {var}";"Esperando a los jugadores: {var}";"Ожидание игроков: {var}";"Очікування гравців: {var}";"Oczekiwanie na graczy: {var}";"Aguardando pelos jogadores: {var}";"Oyuncular bekleniyor: {var}";"Čekání na hráče: {var}";"Σε αναμονή για παίκτες: {var}";"Menunggu pemain: {var}";"กำลังรอผู้เล่น: {var}";"전투 대기 중: {var}";"等\t待\t其\t他\t玩\t家：\t{var}";"プレイヤーを\t待っています：\t{var}";"等\t待\t其\t他\t玩\t家：\t{var}";;
"hints/wtm_mission_ntdm/battle_has_started";"The battle has started!";"La bataille a commencé!";"La battaglia è iniziata!";"Die Schlacht hat begonnen!";"¡La batalla ha comenzado!";"Бой начался!";"Бій розпочався!";"Bitwa się rozpoczęła!";"A batalha começou!";"Savaş başladı!";"Bitva začala!";"Η μάχη ξεκίνησε!";"Pertempuran telah dimulai!";"การต่อสู้เริ่มต้นแล้ว!";"전투 시작!";"战\t斗\t已\t开\t始!";"バトルが\t始まりました!";"戰\t鬥\t已\t開\t始!";;
"hints/wtm_tutorial_ship/camera";"Swipe on the screen to move camera";"Balayez l'écran pour bouger la caméra";"Scorri sullo schermo per muovere la telecamera";"Wische über den Bildschirm, um die Kamera zu bewegen";"Desliza la pantalla para mover la cámara";"Проведите по экрану, чтобы управлять камерой";"Проведіть по екрану, щоб керувати камерою";"Przesuwaj palcem po ekranie, aby ruszać kamerą.";"Deslize o dedo na tela para mover a câmara";"Kamerayı hareket ettirmek için ekranı kaydır";"Přejeď prstem po displeji pro pohyb kamery";"Κάντε swipe στην οθόνη για να μετακινήσετε την κάμερα";"Usap layar untuk menggerakkan kamera";"ปัดที่หน้าจอเพื่อขยับกล้อง";"화면을 스와이프하여 카메라를 움직이십시오";"划\t动\t屏\t幕\t以\t调\t整\t视\t角";"画面を\tスワイプして\tカメラを\t移動しましょう";"滑\t動\t螢\t幕\t以\t調\t整\t視\t角";;
"hints/wtm_tutorial_ship/engine";"Use the FORWARD button to increase engine power and gain speed";"Utilisez le bouton AVANT pour augmenter la puissance moteur et accélérer";"Usa il tasto AVANTI per aumentare la potenza del motore e guadagnare velocità";"Verwende die VORWÄRTS-Taste, um die Motorleistung zu erhöhen und zu beschleunigen";"Utiliza el botón ADELANTE para aumentar la potencia del motor y ganar velocidad";"Используйте кнопку ВПЕРЁД, чтобы увеличить мощность двигателя и набрать скорость";"Використовуйте кнопку ВПЕРЕД, щоб збільшити потужність двигуна та набрати швидкість";"Użyj przycisku DO PRZODU, aby zwiększyć moc silnika i przyspieszyć.";"Use o botão FRENTE para aumentar a potência do motor e ganhar velocidade";"Motora güç verip hız kazanmak için İLERİ düğmesini kullan";"Tlačítkem VPŘED zvýšíš výkon motoru a nabereš rychlost";"Χρησιμοποιήστε το κουμπί ΜΠΡΟΣΤΑ για να αυξήσετε την ισχύ του κινητήρα και την ταχύτητα";"Gunakan tombol MAJU untuk meningkatkan daya mesin dan menambah kecepatan";"ใช้ปุ่มเดินหน้าเพื่อเพิ่มกำลังเครื่องยนต์แล้วเพิ่มความเร็ว";"전진 버튼을 사용하여 엔진 출력을 높이고 속도를 높일 수 있습니다.";"按\t下 前\t进 键\t以\t提\t高\t引\t擎\t出\t力，\t提\t高\t航\t速";"「前進」\tボタンを\t使い、\tエンジン\t出力を\t上げて\t加速しましょう";"按\t下 前\t進 鍵\t以\t提\t高\t引\t擎\t出\t力，\t提\t高\t航\t速";;
"hints/wtm_tutorial_ship/steering";"Hold down the LEFT or RIGHT button to steer the ship";"Maintenez les boutons GAUCHE ou DROITE pour faire tourner le navire";"Tieni premuto il tasto SINISTRA o DESTRA per virare la nave";"Halte die LINKS- oder RECHTS-Taste gedrückt, um das Schiff zu steuern";"Mantén pulsado el botón IZQUIERDA o DERECHA para dirigir el barco";"Удерживайте кнопки ВЛЕВО или ВПРАВО, чтобы менять курс корабля";"Утримуйте кнопки ВЛІВО або ВПРАВО, щоб міняти курс корабля";"Przytrzymaj przycisk W LEWO lub W PRAWO, aby sterować okrętem.";"Mantenha premido o botão ESQUERDA ou DIREITA para virar no navio";"Gemiye yön vermek için SOL ve SAĞ düğmelere bas";"Loď se dá zatáčet podržením tlačítka VLEVO nebo VPRAVO";"Κρατήστε πατημένο το κουμπί ΑΡΙΣΤΕΡΑ ή ΔΕΞΙΑ για να κατευθύνετε το πλοίο";"Tahan tombol KIRI atau KANAN untuk mengendalikan kapal";"กดปุ่มซ้ายหรือขวาค้างไว้เพื่อหันหัวเรือ";"좌측 또는 우측 버튼을 길게 눌러 함선의 방향을 바꿀 수 있습니다.";"按\t住 向\t左 或 向\t右 键\t以\t改\t变\t舰\t艇\t航\t向";"「左」\tまたは「右」\tボタンを\t長押しして、\t船を\t操縦しましょう";"按\t住 向\t左 或 向\t右 鍵\t以\t改\t變\t船\t艦\t航\t向";;
"hints/wtm_tutorial_ship/turn_left";"Make a left turn by holding down the LEFT button";"Effectuez un virage serré à gauche en maintenant le bouton GAUCHE";"Fai una forte imbardata a sinistra tenendo premuto il tasto SINISTRA";"Biege nach links ab, indem Du die LINKS-Taste gedrückt hältst";"Realiza un giro brusco a la izquierda manteniendo pulsado el botón IZQUIERDA";"Разверните корабль налево, удерживая кнопку ВЛЕВО";"Розгорніть корабель ліворуч, утримуючи кнопку ВЛІВО";"Skręć w lewo, przytrzymując przycisk W LEWO.";"Vire para a esquerda mantendo premido o botão ESQUERDA";"SOL düğmeye basarak sola keskin dönüş yap";"Zatoč doleva podržením tlačítka VLEVO";"Στρίψτε αριστερά κρατώντας πατημένο το κουμπί ΑΡΙΣΤΕΡΑ";"Berbelok ke kiri dengan menahan tombol KIRI";"เลี้ยวซ้ายโดยกดปุ่มซ้ายค้างไว้";"좌측 버튼을 길게 눌러 좌측으로 급선회할 수 있습니다";"长\t按 向\t左 键\t进\t行\t急\t转\t弯";"「左」\tボタンを\t長押しして、\t左に\t急旋回しましょう";"長\t按 向\t左 鍵\t進\t行\t急\t轉\t彎";;
"hints/wtm_tutorial_ship/stopping";"Use the REVERSE button to decrease engine power and slow down";"Utilisez le bouton ARRIÈRE pour réduire la puissance moteur et ralentir";"Usa il tasto INDIETRO per diminuire la potenza del motore e rallentare";"Drücke die ZURÜCK-Taste, um die Motorleistung zu verringern und langsamer zu werden";"Utiliza el botón MARCHA ATRÁS para disminuir la potencia del motor y reducir la velocidad";"Используйте кнопку РЕВЕРС, чтобы уменьшить мощность двигателя и сбросить скорость";"Використовуйте кнопку РЕВЕРС, щоб зменшити потужність двигуна та скинути швидкість";"Użyj przycisku DO TYŁU, aby zmniejszyć moc silnika i zwolnić.";"Use o botão TRÁS para diminuir a potência do motor e abrandar";"Motorun gücünü azaltıp hızı düşürmek için GERİ düğmesini kullan";"Použij tlačítko ZPĚT pro snížení výkonu motoru a zpomalení";"Χρησιμοποιήστε το κουμπί ΟΠΙΣΘΕΝ για να μειώσετε την ισχύ του κινητήρα και την ταχύτητα";"Gunakan tombol MUNDUR untuk mengurangi daya mesin dan memperlambat laju";"ใช้ปุ่มถอยหลังเพื่อลดกำลังเครื่องยนต์แล้วชะลอความเร็ว";"후진 버튼을 사용하여 엔진 출력을 낮추고 속도를 줄일 수 있습니다.";"按\t下 后\t退 键\t以\t减\t少\t引\t擎\t出\t力，\t降\t低\t航\t速";"「逆回転」\tボタンを\t使い、\tエンジン\t出力を\t下げて\t減速しましょう";"按\t下 後\t退 鍵\t以\t減\t少\t引\t擎\t出\t力，\t降\t低\t航\t速";;
"hints/wtm_tutorial_ship/lock_target";"Move camera onto the enemy ship";"Déplacez la caméra vers le navire ennemi";"Muovi la telecamera sulla nave nemica";"Bewege die Kamera auf das feindliche Schiff";"Mueve la cámara hacia la nave enemiga";"Наведите камеру на вражеский корабль";"Наведіть камеру на ворожий корабель";"Przesuń kamerę na okręt wroga";"Mova a câmara para o navio inimigo";"Kamerayı düşman gemisine yönlendir";"Přesuň kameru na nepřátelskou loď";"Μετακινήστε την κάμερα προς το εχθρικό πλοίο";"Gerakkan kamera ke kapal musuh";"ขยับกล้องไปหาเรือศัตรู";"적 함선을 향해 시점을 움직이십시오";"将\t视\t角\t移\t至\t敌\t方\t舰\t船";"カメラを\t敵の\t艦船に\t移動しましょう";"將\t鏡\t頭\t移\t至\t敵\t方\t船\t艦";;
"hints/wtm_tutorial_ship/aim_zoom";"Press the ZOOM button to enter precise aiming mode";"Appuyez sur le bouton ZOOM pour entrer en mode de visée de précision";"Premi il tasto ZOOM per entrare in modalità mira di precisione";"Drücke die ZOOM-Schaltfläche, um den präzisen Zielmodus zu verwenden";"Pulsa el botón ZOOM para entrar en el modo de puntería de precisión";"Нажмите кнопку ПРИЦЕЛ, чтобы войти в режим прицеливания";"Натисніть кнопку ПРИЦІЛ, щоб увійти в режим прицілювання";"Naciśnij przycisk PRZYBLIŻ, aby wejść w tryb precyzyjnego celowania.";"Prima o botão ZOOM para entrar no modo de mira precisa";"Keskin nişancılık moduna geçebilmek için YAKINLAŞTIRMA düğmesine bas";"Zmáčkni tlačítko PŘIBLÍŽENÍ pro aktivaci mířícího režimu";"Πατήστε το κουμπί ZOOM για να εισέλθετε στη λειτουργία ακριβούς σκόπευσης";"Ketuk tombol ZOOM untuk masuk ke mode bidik yang presisi";"กดปุ่มซูมเพื่อเข้าสู่โหมดเล็งอย่างแม่นยำ";"줌 버튼을 누르면 정밀한 조준을 할 수 있습니다.";"按\t下 放\t大 键\t进\t入\t精\t确\t瞄\t准\t模\t式";"「ズーム」\tボタンを\t押して、\t精密照準\tモードに\t移行しましょう";"按\t下 放\t大 鍵\t進\t入\t精\t確\t瞄\t準\t模\t式";;
"hints/wtm_tutorial_ship/shoot";"Press the FIRE button to fire a volley from cannons";"Appuyez sur le bouton TIR pour tirer une bordée";"Premi il tasto FUOCO per sparare una salva dai cannoni";"Drücke die FEUER-Taste, um eine Salve aus den Kanonen abzufeuern";"Pulsa el botón FUEGO para disparar una salva de disparos";"Нажмите кнопку ОГОНЬ, чтобы сделать залп из орудий";"Натисніть кнопку ВОГОНЬ, щоб зробити залп з гармат";"Naciśnij przycisk OGIEŃ, aby wystrzelić salwę z armat.";"Prima o botão DISPARAR para disparar uma salva dos canhões";"Toplarla yaylım ateşi açmak için ATEŞ düğmesine bas";"Zmáčkni tlačítko pro PALBU a vystřel tak salvu z děl";"Πατήστε το κουμπί ΠΥΡ για μια ομοβροντία κανονιών";"Ketuk tombol TEMBAK untuk melepaskan tembakan beruntun dari meriam";"กดปุ่มยิงเพื่อระดมยิงด้วยปืนใหญ่";"발사 버튼을 눌러 함포를 사격할 수 있습니다";"按\t下 开\t火 键\t进\t行\t一\t轮\t火\t炮\t齐\t射";"「発射」\tボタンを\t押して、\t大砲から\t一斉射撃を\t行いましょう";"按\t下 開\t火 鍵\t進\t行\t一\t輪\t火\t炮\t齊\t射";;
"hints/wtm_tutorial_ship/ship_explanation_bridge";"Hit <color=#ffff00>BRIDGE</color> to DISABLE ship's CONTROLS";"TOUCHEZ <color=#ffff00>LE PONT</color> pour DÉSACTIVER les COMMANDES du navire";"Colpisci il <color=#ffff00>PONTE</color> per DISABILITARE i CONTROLLI della nave";"Triff die <color=#ffff00>BRÜCKE</color>, um die STEUERUNG des Schiffs zu UNTERBRECHEN";"Golpea el <color=#ffff00>PUENTE</color> para DESACTIVAR los CONTROLES de la nave";"Стреляйте в <color=#ffff00>МОСТИК</color>, чтобы заблокировать УПРАВЛЕНИЕ кораблем";"Стріляйте в <color=#ffff00>МІСТОК</color>, щоб заблокувати УПРАВЛІННЯ кораблем";"Traf <color=#ffff00>MOSTEK</color>, aby UNIEMOŻLIWIĆ STEROWANIE okrętem";"Acerte na <color=#ffff00>PONTE</color> para DESATIVAR os CONTROLES do navio";"Geminin KONTROLLERİNİ DEVRE DIŞI BIRAKMAK İÇİN <color=#ffff00>KÖPRÜYE</color> vur";"Tref <color=#ffff00>MŮSTEK</color> pro VYŘAZENÍ OVLÁDÁNÍ plavidla";"Χτυπήστε τη <color=#ffff00>ΓΕΦΥΡΑ</color> για να ΕΞΟΥΔΕΤΕΡΩΣΕΤΕ τα ΣΤΟΙΧΕΙΑ ΕΛΕΓΧΟΥ του πλοίου";"Hantam <color=#ffff00>ANJUNGAN</color> untuk MENONAKTIFKAN KONTROL kapal";"ยิงให้โดน<color=#ffff00>สะพานเรือ</color>เพื่อหยุดการควบคุมของเรือ";"<color=#ffff00>함교</color>를 공격하면 함선의 조종 기능을 무력화시킬 수 있습니다.";"命\t中 <color=#ffff00>\t舰\t桥\t</color> 即\t可\t瘫\t痪\t目\t标\t舰\t艇\t的\t机\t动\t能\t力";"<color=#ffff00>船橋</color>に\t命中させて、\t船を\t操縦不能にさせましょう";"命\t中 <color=#ffff00>\t艦\t橋\t</color> 即\t可\t癱\t瘓\t目\t標\t船\t艦\t的\t操\t艦\t能\t力";;
"hints/wtm_tutorial_ship/ship_explanation_engine";"Hit <color=#ffff00>ENGINE</color> to SLOW enemy ship";"Touchez <color=#ffff00>le MOTEUR</color> pour RALENTIR le navire ennemi";"Colpisci il <color=#ffff00>MOTORE</color> per RALLENTARE la nave avversaria";"Triff die <color=#ffff00>MASCHINEN</color> um das gegnerische Schiff zu VERLANGSAMEN";"Golpea el <color=#ffff00>MOTOR</color> para RALENTIZAR la nave enemiga";"Стреляйте в <color=#ffff00>ДВИГАТЕЛЬ</color>, чтобы ЗАМЕДЛИТЬ корабль";"Стріляйте у <color=#ffff00>ДВИГУН</color>, щоб СПОВІЛЬНИТИ корабель";"Traf <color=#ffff00>SILNIK</color>, aby SPOWOLNIĆ wrogi okręt";"Acerte no <color=#ffff00>MOTOR</color> para ABRANDAR o navio inimigo";"Düşman gemisini YAVAŞLATMAK için <color=#ffff00>MOTORA</color> vur";"Tref <color=#ffff00>MOTOR</color> pro ZPOMALENÍ plavidla";"Χτυπήστε τον <color=#ffff00>ΚΙΝΗΤΗΡΑ</color> για να ΜΕΙΩΣΕΤΕ ΤΗΝ ΤΑΧΥΤΗΤΑ του εχθρικού πλοίου";"Hantam <color=#ffff00>MESIN</color> untuk MEMPERLAMBAT kapal musuh";"ยิงให้โดน<color=#ffff00>เครื่องยนต์</color>เพื่อให้เรือศัตรูช้าลง";"<color=#ffff00>엔진</color>을 공격하면 함선의 속도를 저하시킬 수 있습니다.";"命\t中 <color=#ffff00>\t引\t擎\t</color> 即\t可\t减\t慢\t目\t标\t舰\t艇\t的\t速\t度";"<color=#ffff00>エンジン</color>に\t命中させて、\t敵の\t艦船の\t速度を\t低下させましょう";"命\t中 <color=#ffff00>\t引\t擎\t</color> 即\t可\t減\t慢\t目\t標\t船\t艦\t的\t速\t度";;
"hints/wtm_tutorial_ship/ship_explanation_turrets";"Hit <color=#ffff00>GUNS</color> to reduce their RELOAD SPEED";"Touchez <color=#ffff00>les CANONS</color> pour réduire leur VITESSE DE RECHARGEMENT";"Colpisci i <color=#ffff00>CANNONI</color> per ridurre la loro VELOCITÀ DI RICARICA";"Triff die <color=#ffff00>KANONEN</color>, um ihre NACHLADEGESCHWINDIGKEIT zu verringern";"Golpea las <color=#ffff00>ARMAS</color> para reducir su VELOCIDAD DE RECARGA";"Стреляйте в <color=#ffff00>ОРУДИЯ</color>, чтобы снизить их СКОРОСТРЕЛЬНОСТЬ";"Стріляйте у <color=#ffff00>ГАРМАТИ</color>, щоб знизити їх ШВИДКОСТРІЛЬНІСТЬ";"Traf <color=#ffff00>UZBROJENIE</color>, aby spowolnić CZAS PRZEŁADOWANIA";"Acerte nas <color=#ffff00>ARMAS</color> para reduzir seu TEMPO DE CARREGAMENTO";"Silahların DOLDURULMA HIZINI azaltmak için <color=#ffff00>SİLAHLARA</color> vur";"Tref <color=#ffff00>DĚLA</color> pro prodloužení DOBY NABÍJENÍ";"Χτυπήστε τα <color=#ffff00>ΟΠΛΑ</color> για να μειώσετε την ΤΑΧΥΤΗΤΑ ΕΠΑΝΑΓΕΜΙΣΗΣ τους";"Hantam <color=#ffff00>SENAPAN</color> untuk mengurangi KECEPATAN ISI ULANG kapal musuh";"ยิงให้โดน<color=#ffff00>ปืน</color>เพื่อลดความเร็วในการเติมกระสุนของข้าศึก";"<color=#ffff00>함포</color>를 공격하면 재장전 속도를 저하시킬 수 있습니다.";"命\t中\t目\t标\t的 <color=#ffff00>\t主\t炮\t</color> 可\t导\t致\t其\t装\t填\t速\t度\t下\t降";"<color=#ffff00>銃</color>に\t命中させて、\t敵の\tリロード\t速度を\t低下させましょう";"命\t中 <color=#ffff00>\t主\t炮\t</color> 會\t導\t致\t目\t標\t船\t艦\t的\t裝\t填\t速\t度\t下\t降";;
"hints/wtm_tutorial_ship/ship_explanation_ammunition";"Hit <color=#ffff00>AMMUNITION</color> to deal HIGH DAMAGE once";"Touchez les <color=#ffff00>MUNITIONS</color> pour infliger des DÉGÂTS ÉLEVÉS une fois";"Colpisci le <color=#ffff00>MUNIZIONI</color> per infliggere un GROSSO DANNO tutto assieme";"Triff die <color=#ffff00>MUNITION</color>, um einmal HOHEN SCHADEN zu verursachen";"Golpea la <color=#ffff00>MUNICIÓN</color> para infligir un GRAN DAÑO una vez";"Стреляйте в <color=#ffff00>БЕОПРИПАСЫ</color>, чтобы разово нанести ВЫСОКИЙ УРОН";"Стріляйте у <color=#ffff00>БОЄПРИПАСИ</color>, щоб разово завдати ВИСОКОЇ ШКОДИ";"Traf <color=#ffff00>AMUNICJĘ</color>, aby zadać OGROMNE USZKODZENIA";"Acerte nas <color=#ffff00>MUNIÇÕES</color> para dar DANO ELEVADO de uma vez";"Bir defa YÜKSEK HASAR vermek için <color=#ffff00>MÜHİMMATA</color> vur";"Tref <color=#ffff00>MUNICI</color> pro způsobení VELKÉHO POŠKOZENÍ";"Χτυπήστε τα <color=#ffff00>ΠΥΡΟΜΑΧΙΚΑ</color> για να προκαλέσετε ΜΕΓΑΛΗ ΖΗΜΙΑ μια φορά";"Hantam <color=#ffff00>AMUNISI</color> untuk menimbulkan DAMAGE TINGGI sebanyak satu kali";"ยิงให้โดน<color=#ffff00>ที่เก็บกระสุน</color>เพื่อสร้างความเสียหายอย่างรุนแรงหนึ่งครั้ง";"<color=#ffff00>탄약고</color>를 공격하면 큰 피해를 입힐 수 있습니다.";"命\t中 <color=#ffff00>\t弹\t药\t</color> 即\t可\t对\t目\t标\t舰\t艇\t造\t成\t大\t量\t伤\t害";"<color=#ffff00>弾薬</color>に\t命中させて、\t一度に\t大\tダメージを\t与えましょう";"命\t中 <color=#ffff00>\t彈\t藥\t</color> 即\t可\t對\t目\t標\t船\t艦\t造\t成\t大\t量\t傷\t害";;
