"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"decals/jp_9th_sensha_rentai_1_company/desc";"Tactical sign of the Japanese 1st Chutai of the 9th Sensha Rentai";"Insigne tactique japonais du 1e Chutai du 9e Sensha Rentai";"Stemma tattico del 1° Chutai del 9° Sensha Rentai Giapponese";"Taktisches Zeichen des japanischen 1. Chutai des 9. Sensha Rentai";"Signo táctico del 1º Chutai, 9º Sensha Rentai Japonés";"Тактический знак 1-й роты 9-го танкового полка Японии";"Тактичний знак 1-ї роти 9-го танкового полку Японії";"Japońskie oznaczenie taktyczne 1 Chutai, 9 Sensha Rentai";"Sinal tático da 1ª Chutai da 9ª Sensha Rentai do Japão";"Japon 1. Chutai 9. Sensha Rentai taktik işareti";"Taktické označení 1. čútaj, 9. senša rentaj, Japonsko";"Tactical sign of the Japanese 1st Chutai of the 9th Sensha Rentai";"Tanda taktis Chutai Ke-1 dari Sensha Rentai Ke-9 Jepang";"Tactical sign of the Japanese 1st Chutai of the 9th Sensha Rentai";"일본 제9전차연대 1중대 전술표지";"日\t本\t陆\t军\t战\t车\t第\t九\t连\t队\t第\t一\t中\t队\t战\t术\t标\t识";"日本軍第\t9戦車連隊第\t1中隊の\t記章";"日\t本\t陸\t軍\t戰\t車\t第\t九\t聯\t隊\t第\t一\t中\t隊\t戰\t術\t標\t識";;
"decals/jp_9th_sensha_rentai_2_company";"Tactical sign of the Japanese 2nd Chutai of the 9th Sensha Rentai";"Insigne tactique japonais du 2e Chutai du 9e Sensha Rentai";"Stemma tattico del 2° Chutai del 9° Sensha Rentai Giapponese";"Taktisches Zeichen des japanischen 2. Chutai des 9. Sensha Rentai";"Signo táctico del 2º Chutai, 9º Sensha Rentai Japonés";"Тактический знак 2-й роты 9-го танкового полка";"Тактичний знак 2-ї роти 9-го танкового полку";"Japońskie oznaczenie taktyczne 2 Chutai, 9 Sensha Rentai";"Sinal tático da 2ª Chutai da 9ª Sensha Rentai do Japão";"Japon 2. Chutai 9. Sensha Rentai taktik işareti";"Taktické označení 2. čútaj, 9. senša rentaj, Japonsko";"Tactical sign of the Japanese 2nd Chutai of the 9th Sensha Rentai";"Tanda taktis Chutai Ke-2 dari Sensha Rentai Ke-9 Jepang";"Tactical sign of the Japanese 2nd Chutai of the 9th Sensha Rentai";"일본 제9전차연대 2중대 전술표지";"战\t车\t第\t九\t连\t队\t第\t二\t中\t队\t战\t术\t标\t识";"日本軍第\t9戦車連隊第\t2中隊の\t記章";"戰\t車\t第\t九\t聯\t隊\t第\t二\t中\t隊\t戰\t術\t標\t識";;
"decals/jp_9th_sensha_rentai_2_company/desc";"Tactical sign of the Japanese 2nd Chutai of the 9th Sensha Rentai";"Insigne tactique japonais du 2e Chutai du 9e Sensha Rentai";"Stemma tattico del 2° Chutai del 9° Sensha Rentai Giapponese";"Taktisches Zeichen des japanischen 2. Chutai des 9. Sensha Rentai";"Signo táctico del 2º Chutai, 9º Sensha Rentai Japonés";"Тактический знак 2-й роты 9-го танкового полка Японии";"Тактичний знак 2-ї роти 9-го танкового полку Японії";"Japońskie oznaczenie taktyczne 2 Chutai, 9 Sensha Rentai";"Sinal tático da 2ª Chutai da 9ª Sensha Rentai do Japão";"Japon 2. Chutai 9. Sensha Rentai taktik işareti";"Taktické označení 2. čútaj, 9. senša rentaj, Japonsko";"Tactical sign of the Japanese 2nd Chutai of the 9th Sensha Rentai";"Tanda taktis Chutai Ke-2 dari Sensha Rentai Ke-9 Jepang";"Tactical sign of the Japanese 2nd Chutai of the 9th Sensha Rentai";"일본 제9전차연대 2중대 전술표지";"日\t本\t陆\t军\t战\t车\t第\t九\t连\t队\t第\t二\t中\t队\t战\t术\t标\t识";"日本軍第\t9戦車連隊第\t2中隊の\t記章";"日\t本\t陸\t軍\t戰\t車\t第\t九\t聯\t隊\t第\t二\t中\t隊\t戰\t術\t標\t識";;
"decals/jp_9th_sensha_rentai_3_company";"Tactical sign of the Japanese 3rd Chutai of the 9th Sensha Rentai";"Insigne tactique japonais du 3e Chutai du 9e Sensha Rentai";"Stemma tattico del 3° Chutai del 9° Sensha Rentai Giapponese";"Taktisches Zeichen des japanischen 3. Chutai des 9. Sensha Rentai";"Signo táctico del 3º Chutai, 9º Sensha Rentai Japonés";"Тактический знак 3-й роты 9-го танкового полка";"Тактичний знак 3-ї роти 9-го танкового полку";"Japońskie oznaczenie taktyczne 3 Chutai, 9 Sensha Rentai";"Sinal tático da 3ª Chutai da 9ª Sensha Rentai do Japão";"Japon 3. Chutai 9. Sensha Rentai taktik işareti";"Taktické označení 3. čútaj, 9. senša rentaj, Japonsko";"Tactical sign of the Japanese 3rd Chutai of the 9th Sensha Rentai";"Tanda taktis Chutai Ke-3 dari Sensha Rentai Ke-9 Jepang";"Tactical sign of the Japanese 3rd Chutai of the 9th Sensha Rentai";"일본 제9전차연대 3중대 전술표지";"战\t车\t第\t九\t连\t队\t第\t三\t中\t队\t战\t术\t标\t识";"日本軍第\t9戦車連隊第\t3中隊の\t記章";"戰\t車\t第\t九\t聯\t隊\t第\t三\t中\t隊\t戰\t術\t標\t識";;
"decals/jp_9th_sensha_rentai_3_company/desc";"Tactical sign of the Japanese 3rd Chutai of the 9th Sensha Rentai";"Insigne tactique japonais du 3e Chutai du 9e Sensha Rentai";"Stemma tattico del 3° Chutai del 9° Sensha Rentai Giapponese";"Taktisches Zeichen des japanischen 3. Chutai des 9. Sensha Rentai";"Signo táctico del 3º Chutai, 9º Sensha Rentai Japonés";"Тактический знак 3-й роты 9-го танкового полка Японии";"Тактичний знак 3-ї роти 9-го танкового полку Японії";"Japońskie oznaczenie taktyczne 3 Chutai, 9 Sensha Rentai";"Sinal tático da 3ª Chutai da 9ª Sensha Rentai do Japão";"Japon 3. Chutai 9. Sensha Rentai taktik işareti";"Taktické označení 3. čútaj, 9. senša rentaj, Japonsko";"Tactical sign of the Japanese 3rd Chutai of the 9th Sensha Rentai";"Tanda taktis Chutai Ke-3 dari Sensha Rentai Ke-9 Jepang";"Tactical sign of the Japanese 3rd Chutai of the 9th Sensha Rentai";"일본 제9전차연대 3중대 전술표지";"日\t本\t陆\t军\t战\t车\t第\t九\t连\t队\t第\t三\t中\t队\t战\t术\t标\t识";"日本軍第\t9戦車連隊第\t3中隊の\t記章";"日\t本\t陸\t軍\t戰\t車\t第\t九\t聯\t隊\t第\t三\t中\t隊\t戰\t術\t標\t識";;
"decals/jp_9th_sensha_rentai_4_company";"Tactical sign of the Japanese 4th Chutai of the 9th Sensha Rentai";"Insigne tactique japonais du 4e Chutai du 9e Sensha Rentai";"Stemma tattico del 4° Chutai del 9° Sensha Rentai Giapponese";"Taktisches Zeichen des japanischen 4. Chutai des 9. Sensha Rentai";"Signo táctico del 4º Chutai, 9º Sensha Rentai Japonés";"Тактический знак 4-й роты 9-го танкового полка";"Тактичний знак 4-ї роти 9-го танкового полку";"Japońskie oznaczenie taktyczne 4 Chutai, 9 Sensha Rentai";"Sinal tático da 4ª Chutai da 9ª Sensha Rentai do Japão";"Japon 4. Chutai 9. Sensha Rentai taktik işareti";"Taktické označení 4. čútaj, 9. senša rentaj, Japonsko";"Tactical sign of the Japanese 4th Chutai of the 9th Sensha Rentai";"Tanda taktis Chutai Ke-4 dari Sensha Rentai Ke-9 Jepang";"Tactical sign of the Japanese 4th Chutai of the 9th Sensha Rentai";"일본 제9전차연대 4중대 전술표지";"战\t车\t第\t九\t连\t队\t第\t四\t中\t队\t战\t术\t标\t识";"日本軍第\t9戦車連隊第\t4中隊の\t記章";"戰\t車\t第\t九\t聯\t隊\t第\t四\t中\t隊\t戰\t術\t標\t識";;
"decals/jp_9th_sensha_rentai_4_company/desc";"Tactical sign of the Japanese 4th Chutai of the 9th Sensha Rentai";"Insigne tactique japonais du 4e Chutai du 9e Sensha Rentai";"Stemma tattico del 4° Chutai del 9° Sensha Rentai Giapponese";"Taktisches Zeichen des japanischen 4. Chutai des 9. Sensha Rentai";"Signo táctico del 4º Chutai, 9º Sensha Rentai Japonés";"Тактический знак 4-й роты 9-го танкового полка Японии";"Тактичний знак 4-ї роти 9-го танкового полку Японії";"Japońskie oznaczenie taktyczne 4 Chutai, 9 Sensha Rentai";"Sinal tático da 4ª Chutai da 9ª Sensha Rentai do Japão";"Japon 4. Chutai 9. Sensha Rentai taktik işareti";"Taktické označení 4. čútaj, 9. senša rentaj, Japonsko";"Tactical sign of the Japanese 4th Chutai of the 9th Sensha Rentai";"Tanda taktis Chutai Ke-4 dari Sensha Rentai Ke-9 Jepang";"Tactical sign of the Japanese 4th Chutai of the 9th Sensha Rentai";"일본 제9전차연대 4중대 전술표지";"日\t本\t陆\t军\t战\t车\t第\t九\t连\t队\t第\t四\t中\t队\t战\t术\t标\t识";"日本軍第\t9戦車連隊第\t4中隊の\t記章";"日\t本\t陸\t軍\t戰\t車\t第\t九\t聯\t隊\t第\t四\t中\t隊\t戰\t術\t標\t識";;
"decals/uk_red_squadron_a";"Marking of the A Squadron (red)";"Marquage de l’Escadron A (rouge)";"Stemma della Squadriglia A (rosso)";"Markierung des A Squadrons (rot)";"Marca del Escuadrón A (rojo)";"Тактический знак эскадрона А (красный)";"Тактичний знак ескадрону А (червоний)";"Oznaczenie Dywizjonu A (czerwone)";"Marcação do Esquadrão A (vermelho)";"A Filosunun işareti (kırmızı)";"Označení perutě A (červená)";"Marking of the A Squadron (red)";"Tanda Skuadron A (merah)";"Marking of the A Squadron (red)";"A편대 표식 (빨강)";"红\t色 A 中\t队\t徽\t标";"A\t中隊の\tマーク (赤)";"紅\t色 A 中\t隊\t徽\t標";;
"decals/uk_red_squadron_a/desc";"Marking of the A Squadron (red) Britain";"Marquage de l’Escadron A (rouge) Grande-Bretagne";"Stemma della Squadriglia A (rosso) Gran Bretagna";"Markierung des A Squadrons (rot) Großbritannien";"Marcado del Escuadrón A (rojo) Gran Bretaña";"Тактический знак эскадрона А (красный) Британии";"Тактичний знак ескадрону А (червоний) Британії";"Oznaczenie Dywizjonu A (czerwone), Wielka Brytania";"Marcação do Esquadrão A (vermelho) Grã-Bretanha";"A Filosunun işareti (kırmızı), Britanya";"Označení perutě A (červená) Británie";"Marking of the A Squadron (red) Britain";"Tanda Skuadron A (merah) Britania";"Marking of the A Squadron (red) Britain";"A편대 표식 (빨강) 영국";"英\t国\t装\t甲\t部\t队\t红\t色 A 中\t队\t徽\t标";"A\t中隊の\tマーク (赤) イギリス";"英\t國\t裝\t甲\t部\t隊\t紅\t色 A 中\t隊\t徽\t標";;
"decals/uk_red_squadron_b";"Marking of the B Squadron (red)";"Marquage de l’Escadron B (rouge)";"Stemma della Squadriglia B (rosso)";"Markierung des B Squadrons (rot)";"Marca del Escuadrón B (rojo)";"Тактический знак эскадрона B (красный)";"Тактичний знак ескадрону B (червоний)";"Oznaczenie Dywizjonu B (czerwone)";"Marcação do Esquadrão B (vermelho)";"B Filosunun işareti (kırmızı)";"Označení perutě B (červená)";"Marking of the B Squadron (red)";"Tanda Skuadron B (merah)";"Marking of the B Squadron (red)";"B편대 표식 (빨강)";"红\t色 B 中\t队\t徽\t标";"B\t中隊の\tマーク (赤)";"紅\t色 B 中\t隊\t徽\t標";;
"decals/uk_red_squadron_b/desc";"Marking of the B Squadron (red) Britain";"Marquage de l’Escadron B (rouge) Grande-Bretagne";"Stemma della Squadriglia B (rosso) Gran Bretagna";"Markierung des B Squadrons (rot) Großbritannien";"Marcado del Escuadrón B (rojo) Gran Bretaña";"Тактический знак эскадрона B (красный) Британии";"Тактичний знак ескадрону B (червоний) Британії";"Oznaczenie Dywizjonu B (czerwone), Wielka Brytania";"Marcação do Esquadrão B (vermelho) Grã-Bretanha";"B Filosunun işareti (kırmızı), Britanya";"Označení perutě B (červená) Británie";"Marking of the B Squadron (red) Britain";"Tanda Skuadron B (merah) Britania";"Marking of the B Squadron (red) Britain";"B편대 표식 (빨강) 영국";"英\t国\t装\t甲\t部\t队\t红\t色 B 中\t队\t徽\t标";"B\t中隊の\tマーク (赤) イギリス";"英\t國\t裝\t甲\t部\t隊\t紅\t色 B 中\t隊\t徽\t標";;
"decals/uk_red_squadron_c";"Marking of the C Squadron (red)";"Marquage de l’Escadron C (rouge)";"Stemma della Squadriglia C (rosso)";"Markierung des C Squadrons (rot)";"Marca del Escuadrón C (rojo)";"Тактический знак эскадрона C (красный)";"Тактичний знак ескадрону C (червоний)";"Oznaczenie Dywizjonu C (czerwone)";"Marcação do Esquadrão C (vermelho)";"C Filosunun işareti (kırmızı)";"Označení perutě C (červená)";"Marking of the C Squadron (red)";"Tanda Skuadron C (merah)";"Marking of the C Squadron (red)";"C편대 표식 (빨강)";"红\t色 C 中\t队\t徽\t标";"C\t中隊の\tマーク (赤)";"紅\t色 C 中\t隊\t徽\t標";;
"decals/uk_red_squadron_c/desc";"Marking of the C Squadron (red) Britain";"Marquage de l’Escadron C (rouge) Grande-Bretagne";"Stemma della Squadriglia C (rosso) Gran Bretagna";"Markierung des C Squadrons (rot) Großbritannien";"Marcado del Escuadrón C (rojo) Gran Bretaña";"Тактический знак эскадрона C (красный) Британии";"Тактичний знак ескадрону C (червоний) Британії";"Oznaczenie Dywizjonu C (czerwone), Wielka Brytania";"Marcação do Esquadrão C (vermelho) Grã-Bretanha";"C Filosunun işareti (kırmızı), Britanya";"Označení perutě C (červená) Británie";"Marking of the C Squadron (red) Britain";"Tanda Skuadron C (merah) Britania";"Marking of the C Squadron (red) Britain";"C편대 표식 (빨강) 영국";"英\t国\t装\t甲\t部\t队\t红\t色 C 中\t队\t徽\t标";"C\t中隊の\tマーク (赤) イギリス";"英\t國\t裝\t甲\t部\t隊\t紅\t色 C 中\t隊\t徽\t標";;
"decals/uk_red_squadron_hq";"Marking of the HQ Squadron (red)";"Marquage de l'Escadron QG (rouge)";"Stemma della Squadriglia Quartier Generale (rosso)";"Markierung des HQ Squadrons (rot)";"Marcado del Escuadrón HQ (rojo)";"Тактический знак штаба эскадрона (красный)";"Тактичний знак штабу ескадрону (червоний)";"Oznaczenie Dywizjonu Dowództwa (czerwone)";"Marcação do Esquadrão do QG (vermelho)";"Karargah Filosunun işareti (kırmızı)";"Označení velitelské perutě (červená)";"Marking of the HQ Squadron (red)";"Tanda Skuadron HQ (merah)";"Marking of the HQ Squadron (red)";"지휘 편대 표식 (빨강)";"红\t色\t本\t部\t中\t队\t徽\t标";"本部中隊の\tマーク (赤)";"紅\t色\t本\t部\t中\t隊\t徽\t標";;
"decals/uk_red_squadron_hq/desc";"Marking of the HQ Squadron (red) Britain";"Marquage de l’Escadron QG (rouge) Grande-Bretagne";"Stemma della Squadriglia Quartier Generale (rosso) Gran Bretagna";"Markierung des HQ-Geschwaders (rot) Großbritannien";"Marcado del Escuadrón HQ (rojo) Gran Bretaña";"Тактический знак штаба эскадрона (красный) Британии";"Тактичний знак штабу ескадрону (червоний) Британії";"Oznaczenie Dywizjonu Dowództwa (czerwone), Wielka Brytania";"Marcação do Esquadrão do QG (vermelho) Grã-Bretanha";"Karargah Filosunun işareti (kırmızı), Britanya";"Označení velitelské perutě (červená) Británie";"Marking of the HQ Squadron (red) Britain";"Tanda Skuadron HQ (merah) Britania";"Marking of the HQ Squadron (red) Britain";"지휘 편대 표식 (빨강) 영국";"英\t国\t装\t甲\t部\t队\t红\t色\t本\t部\t中\t队\t徽\t标";"本部中隊の\tマーク (赤) イギリス";"英\t國\t裝\t甲\t部\t隊\t紅\t色\t本\t部\t中\t隊\t徽\t標";;
"decals/uk_blue_squadron_a";"Marking of the A Squadron (blue)";"Marquage de l’Escadron A (bleu)";"Stemma della Squadriglia A (blu)";"Markierung des A Squadrons (blau)";"Marca del Escuadrón A (azul)";"Тактический знак эскадрона А (синий)";"Тактичний знак ескадрону А (синій)";"Oznaczenie Dywizjonu A (niebieskie)";"Marcação do Esquadrão A (azul)";"A Filosunun işareti (mavi)";"Označení perutě A (modrá)";"Marking of the A Squadron (blue)";"Tanda Skuadron A (biru)";"Marking of the A Squadron (blue)";"A편대 표식 (파랑)";"蓝\t色 A 中\t队\t徽\t标";"A\t中隊の\tマーク (青)";"藍\t色 A 中\t隊\t徽\t標";;
"decals/uk_blue_squadron_a/desc";"Marking of the A Squadron (blue) Britain";"Marquage de l’Escadron A (bleu) Grande-Bretagne";"Stemma della Squadriglia A (blu) Gran Bretagna";"Markierung des A Squadrons (blau) Großbritannien";"Marcado del Escuadrón A (azul) Gran Bretaña";"Тактический знак эскадрона А (синий) Британии";"Тактичний знак ескадрону A (синій) Британії";"Oznaczenie Dywizjonu A (niebieskie), Wielka Brytania";"Marcação do Esquadrão A (azul) Grã-Bretanha";"A Filosunun işareti (mavi), Britanya";"Označení perutě A (modrá) Británie";"Marking of the A Squadron (blue) Britain";"Tanda Skuadron A (biru) Britania";"Marking of the A Squadron (blue) Britain";"A편대 표식 (파랑) 영국";"英\t国\t装\t甲\t部\t队\t蓝\t色 A 中\t队\t徽\t标";"A\t中隊の\tマーク (青) イギリス";"英\t國\t裝\t甲\t部\t隊\t藍\t色 A 中\t隊\t徽\t標";;
"decals/uk_blue_squadron_b";"Marking of the B Squadron (blue)";"Marquage de l’Escadron A (bleu)";"Stemma della Squadriglia B (blu)";"Markierung des B Squadrons (blau)";"Marca del Escuadrón B (azul)";"Тактический знак эскадрона B (синий)";"Тактичний знак ескадрону B (синій)";"Oznaczenie Dywizjonu B (niebieskie)";"Marcação do Esquadrão B (azul)";"B Filosunun işareti (mavi)";"Označení perutě B (modrá)";"Marking of the B Squadron (blue)";"Tanda Skuadron B (biru)";"Marking of the B Squadron (blue)";"B편대 표식 (파랑)";"蓝\t色 B 中\t队\t徽\t标";"B\t中隊の\tマーク (青)";"藍\t色 B 中\t隊\t徽\t標";;
"decals/uk_blue_squadron_b/desc";"Marking of the B Squadron (blue) Britain";"Marquage de l’Escadron B (bleu) Grande-Bretagne";"Stemma della Squadriglia B (blu) Gran Bretagna";"Markierung des B Squadrons (blau) Großbritannien";"Marcado del Escuadrón B (azul) Gran Bretaña";"Тактический знак эскадрона B (синий) Британии";"Тактичний знак ескадрону B (синій) Британії";"Oznaczenie Dywizjonu B (niebieskie), Wielka Brytania";"Marcação do Esquadrão B (azul) Grã-Bretanha";"B Filosunun işareti (mavi), Britanya";"Označení perutě B (modrá) Británie";"Marking of the B Squadron (blue) Britain";"Tanda Skuadron B (biru) Britania";"Marking of the B Squadron (blue) Britain";"B편대 표식 (파랑) 영국";"英\t国\t装\t甲\t部\t队\t蓝\t色 B 中\t队\t徽\t标";"B\t中隊の\tマーク (青) イギリス";"英\t國\t裝\t甲\t部\t隊\t藍\t色 B 中\t隊\t徽\t標";;
"decals/uk_blue_squadron_c";"Marking of the C Squadron (blue)";"Marquage de l’Escadron C (bleu)";"Stemma della Squadriglia C (blu)";"Markierung des C Squadrons (blau)";"Marca del Escuadrón C (azul)";"Тактический знак эскадрона C (синий)";"Тактичний знак ескадрону C (синій)";"Oznaczenie Dywizjonu C (niebieskie)";"Marcação do Esquadrão C (azul)";"C Filosunun işareti (mavi)";"Označení perutě C (modrá)";"Marking of the C Squadron (blue)";"Tanda Skuadron C (biru)";"Marking of the C Squadron (blue)";"C편대 표식 (파랑)";"蓝\t色 C 中\t队\t徽\t标";"C\t中隊の\tマーク (青)";"藍\t色 C 中\t隊\t徽\t標";;
"decals/uk_blue_squadron_c/desc";"Marking of the C Squadron (blue) Britain";"Marquage de l’Escadron C (bleu) Grande-Bretagne";"Stemma della Squadriglia C (blu) Gran Bretagna";"Markierung des C Squadrons (blau) Großbritannien";"Marcado del Escuadrón C (azul) Gran Bretaña";"Тактический знак эскадрона C (синий) Британии";"Тактичний знак ескадрону C (синій) Британії";"Oznaczenie Dywizjonu C (niebieskie), Wielka Brytania";"Marcação do Esquadrão C (azul) Grã-Bretanha";"C Filosunun işareti (mavi), Britanya";"Označení perutě C (modrá) Británie";"Marking of the C Squadron (blue) Britain";"Tanda Skuadron C (biru) Britania";"Marking of the C Squadron (blue) Britain";"C편대 표식 (파랑) 영국";"英\t国\t装\t甲\t部\t队\t蓝\t色 C 中\t队\t徽\t标";"C\t中隊の\tマーク (青) イギリス";"英\t國\t裝\t甲\t部\t隊\t藍\t色 C 中\t隊\t徽\t標";;
"decals/uk_blue_squadron_hq";"Marking of the HQ Squadron (blue)";"Marquage de l’Escadron QG (bleu)";"Stemma della Squadriglia Quartier Generale (blu)";"Markierung des HQ Squadrons (blau)";"Marca del Escuadrón HQ (azul)";"Тактический знак штаба эскадрона (синий)";"Тактичний знак штабу ескадрону (синій)";"Oznaczenie Dywizjonu Dowództwa (niebieskie)";"Marcação do Esquadrão do QG (azul)";"Karargah Filosunun işareti (mavi)";"Označení velitelské perutě (modrá)";"Marking of the HQ Squadron (blue)";"Tanda Skuadron HQ (biru)";"Marking of the HQ Squadron (blue)";"지휘 편대 표식 (파랑)";"蓝\t色\t本\t部\t中\t队\t徽\t标";"本部中隊の\tマーク (青)";"藍\t色\t本\t部\t中\t隊\t徽\t標";;
"decals/uk_blue_squadron_hq/desc";"Marking of the HQ Squadron (blue) Britain";"Marquage de l’Escadron QG (bleu) Grande-Bretagne";"Stemma della Squadriglia Quartier Generale (blu) Gran Bretagna";"Markierung des HQ Squadrons (blau) Großbritannien";"Marcado del Escuadrón HQ (azul) Gran Bretaña";"Тактический знак штаба эскадрона (синий) Британии";"Тактичний знак штабу ескадрону (синій) Британії";"Oznaczenie Dywizjonu Dowództwa (niebieskie), Wielka Brytania";"Marcação do Esquadrão do QG (azul) Grã-Bretanha";"Karargah Filosunun işareti (mavi), Britanya";"Označení velitelské perutě (modrá) Británie";"Marking of the HQ Squadron (blue) Britain";"Tanda Skuadron HQ (biru) Britania";"Marking of the HQ Squadron (blue) Britain";"지휘 편대 표식 (파랑) 영국";"英\t国\t装\t甲\t部\t队\t蓝\t色\t本\t部\t中\t队\t徽\t标";"本部中隊の\tマーク (青) イギリス";"英\t國\t裝\t甲\t部\t隊\t藍\t色\t本\t部\t中\t隊\t徽\t標";;
"decals/uk_yellow_squadron_a";"Marking of the A Squadron (yellow)";"Marquage de l’Escadron A (jaune)";"Stemma della Squadriglia A (giallo)";"Markierung des A Squadrons (gelb)";"Marca del Escuadrón A (amarillo)";"Тактический знак эскадрона А (желтый)";"Тактичний знак ескадрону А (жовтий)";"Oznaczenie Dywizjonu A (żółte)";"Marcação do Esquadrão A (amarelo)";"A Filosunun işareti (sarı)";"Označení perutě A (žlutá)";"Marking of the A Squadron (yellow)";"Tanda Skuadron A (kuning)";"Marking of the A Squadron (yellow)";"A편대 표식 (노랑)";"黄\t色 A 中\t队\t徽\t标";"A\t中隊の\tマーク (黄)";"黃\t色 A 中\t隊\t徽\t標";;
"decals/uk_yellow_squadron_a/desc";"Marking of the A Squadron (yellow) Britain";"Marquage de l’Escadron A (jaune) Grande-Bretagne";"Stemma della Squadriglia A (giallo) Gran Bretagna";"Markierung des A Squadrons (gelb) Großbritannien";"Marcado del Escuadrón A (amarillo) Gran Bretaña";"Тактический знак эскадрона А (желтый) Британии";"Тактичний знак ескадрону А (жовтий) Британії";"Oznaczenie Dywizjonu A (żółte), Wielka Brytania";"Marcação do Esquadrão A (amarelo) Grã-Bretanha";"A Filosunun işareti (sarı), Britanya";"Označení perutě A (žlutá) Británie";"Marking of the A Squadron (yellow) Britain";"Tanda Skuadron A (kuning) Britania";"Marking of the A Squadron (yellow) Britain";"A편대 표식 (노랑) 영국";"英\t国\t装\t甲\t部\t队\t黄\t色 A 中\t队\t徽\t标";"A\t中隊の\tマーク (黄) イギリス";"英\t國\t裝\t甲\t部\t隊\t黃\t色 A 中\t隊\t徽\t標";;
"decals/uk_yellow_squadron_c";"Marking of the C Squadron (yellow)";"Marquage de l’Escadron C (jaune)";"Stemma della Squadriglia C (giallo)";"Markierung des C Squadrons (gelb)";"Marca del Escuadrón C (amarillo)";"Тактический знак эскадрона C (желтый)";"Тактичний знак ескадрону C (жовтий)";"Oznaczenie Dywizjonu C (żółte)";"Marcação do Esquadrão C (amarelo)";"C Filosunun işareti (sarı)";"Označení perutě C (žlutá)";"Marking of the C Squadron (yellow)";"Tanda Skuadron C (kuning)";"Marking of the C Squadron (yellow)";"C편대 표식 (노랑)";"黄\t色 C 中\t队\t徽\t标";"C\t中隊の\tマーク (黄)";"黃\t色 C 中\t隊\t徽\t標";;
"decals/uk_yellow_squadron_c/desc";"Marking of the C Squadron (yellow) Britain";"Marquage de l’Escadron C (jaune) Grande-Bretagne";"Stemma della Squadriglia C (giallo) Gran Bretagna";"Markierung des C-Squadrons (gelb) Großbritannien";"Marcado del Escuadrón C (amarillo) Gran Bretaña";"Тактический знак эскадрона C (желтый) Британии";"Тактичний знак ескадрону C (жовтий) Британії";"Oznaczenie Dywizjonu C (żółte), Wielka Brytania";"Marcação do Esquadrão C (amarelo) Grã-Bretanha";"C Filosunun işareti (sarı), Britanya";"Označení perutě C (žlutá) Británie";"Marking of the C Squadron (yellow) Britain";"Tanda Skuadron C (kuning) Britania";"Marking of the C Squadron (yellow) Britain";"C편대 표식 (노랑) 영국";"英\t国\t装\t甲\t部\t队\t黄\t色 C 中\t队\t徽\t标";"C\t中隊の\tマーク (黄) イギリス";"英\t國\t裝\t甲\t部\t隊\t黃\t色 C 中\t隊\t徽\t標";;
"decals/uk_yellow_squadron_hq";"Marking of the HQ Squadron (yellow)";"Marquage de l’Escadron QG (jaune)";"Stemma della Squadriglia Quartier Generale (giallo)";"Markierung des HQ-Squadrons (gelb)";"Marca del Escuadrón HQ (amarillo)";"Тактический знак штаба эскадрона (желтый)";"Тактичний знак штабу ескадрону (жовтий)";"Oznaczenie Dywizjonu Dowództwa (żółte)";"Marcação do Esquadrão do QG (amarelo)";"Karargah Filosunun işareti (sarı)";"Označení velitelské perutě (žlutá)";"Marking of the HQ Squadron (yellow)";"Tanda Skuadron HQ (kuning)";"Marking of the HQ Squadron (yellow)";"지휘 편대 표식 (노랑)";"黄\t色\t本\t部\t中\t队\t徽\t标";"本部中隊の\tマーク (黄)";"黃\t色\t本\t部\t中\t隊\t徽\t標";;
"decals/uk_yellow_squadron_hq/desc";"Marking of the HQ Squadron (yellow) Britain";"Marquage de l’Escadron QG (jaune) Grande-Bretagne";"Stemma della Squadriglia Quartier Generale (giallo) Gran Bretagna";"Markierung des HQ-Squadrons (gelb) Großbritannien";"Marcado del Escuadrón HQ (amarillo) Gran Bretaña";"Тактический знак штаба эскадрона (желтый) Британии";"Тактичний знак штабу ескадрону (жовтий) Британії";"Oznaczenie Dywizjonu Dowództwa (żółte), Wielka Brytania";"Marcação do Esquadrão do QG (amarelo) Grã-Bretanha";"Karargah Filosunun işareti (sarı), Britanya";"Označení velitelské perutě (žlutá) Británie";"Marking of the HQ Squadron (yellow) Britain";"Tanda Skuadron HQ (kuning) Britania";"Marking of the HQ Squadron (yellow) Britain";"지휘 편대 표식 (노랑) 영국";"英\t国\t装\t甲\t部\t队\t黄\t色\t本\t部\t中\t队\t徽\t标";"本部中隊の\tマーク (黄) イギリス";"英\t國\t裝\t甲\t部\t隊\t黃\t色\t本\t部\t中\t隊\t徽\t標";;
