"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"charServer/updateError/19";"Invalid Squadron description";"Description d'Escadron invalide";"Descrizione della Squadriglia non valido";"Ungültige Kampfgruppenbeschreibung";"La descripción del Escuadrón no es válida";"Недопустимое описание полка";"Недопустимий опис полку";"Nieprawidłowy opis Dywizjonu";"Descrição de esquadrão inválida";"Geçersiz Filo açıklaması";"Neplatný popis svazu";"Μη έγκυρη περιγραφή Μοίρας";"Deskripsi Skuadron tidak berlaku";"คำอธิบายหมู่ไม่ถูกต้อง";"비행대 설명이 잘못되었습니다.";"无\t效\t的\t联\t队\t介\t绍";"無効な\t部隊説明文です";"無\t效\t的\t聯\t隊\t介\t紹";;
"charServer/updateError/20";"Action is not available for your grade";"Cette action n'est pas disponible pour votre grade";"Questa azione non è disponibile per il tuo grado";"Diese Aktion ist für deinen Kampfgruppenrang nicht verfügbar";"Esta acción no está disponible para su grado";"Действие недоступно для вашего звания";"Дія недоступна для вашого звання";"Ta akcja nie jest dostępna dla Twojej rangi";"A ação não está disponível para a sua graduação";"Kademeniz işlem için yetersiz";"Akce není pro tvou hodnost k dispozici";"Η ενέργεια δεν είναι διαθέσιμη για τον βαθμό σας";"Tindakan tidak tersedia untuk grade milikmu";"ระดับของคุณไม่สามารถใช้คำสั่งนี้ได้";"현재 계급에서는 수행할 수 없습니다.";"你\t的\t军\t阶\t无\t法\t执\t行\t该\t操\t作";"アクションはこの\t階級では\t使用できません";"你\t的\t軍\t階\t無\t法\t執\t行\t該\t操\t作";;
"charServer/updateError/21";"Not a Squadron member";"N'est pas un membre de l'Escadron";"Non un membro di squadrone";"Kein Kampfgruppenmitglied";"No hay miembros en el Escuadrón";"Не является членом полка";"Не є членом полку";"Nie jesteś członkiem Dywizjonu";"Não é um membro do esquadrão";"Filo üyesi değil";"Není členem svazu";"Δεν είστε μέλος της Μοίρας";"Bukan anggota Skuadron";"ไม่ได้เป็นสมาชิกหมู่";"비행대 대원이 아닙니다.";"你\t不\t是\t联\t队\t成\t员";"部隊\tメンバーではありません";"你\t不\t是\t聯\t隊\t成\t員";;
"charServer/updateError/22";"You are in the Squadron's black list";"Vous êtes dans la liste noire de l'Escadron";"Sei nella lista nera della Squadriglia";"Du stehst auf der Blockierliste der Kampfgruppe";"Usted está en la lista negra del Escuadrón";"Вы в чёрном списке этого полка";"Ви у чорному списку цього полку";"Jesteś na czarnej liście Dywizjonu";"Estás na lista negra do esquadrão";"Filo'nun kara listesindesiniz";"Jsi na černé listině svazu";"Είστε στη μαύρη λίστα της Μοίρας";"Kamu masuk dalam daftar hitam Skuadron";"คุณอยู่ในบัญชีดำของหมู่";"당신은 이 비행대의 차단목록에 있습니다.";"你\t在\t联\t队\t的\t黑\t名\t单\t列\t表\t里";"あなたは\t部隊の\tブラックリストに\t登録されています";"你\t在\t聯\t隊\t的\t黑\t名\t單\t列\t表\t裡";;
"charServer/updateError/23";"Already Squadron member";"Déjà membre d'Escadron";"Già membro della Squadriglia";"Bereits Kampfgruppenmitglied";"Usted ya es miembro del Escuadrón";"Уже в полку";"Уже в полку";"Jesteś już członkiem dywizjonu";"Já é membro do esquadrão";"Zaten bir filoya üyesiniz";"Už jsi členem svazu";"Είστε ήδη μέλος της Μοίρας";"Sudah menjadi anggota Skuadron";"เป็นสมาชิกหมู่อยู่แล้ว";"이미 비행대 대원입니다.";"你\t已\t是\t联\t队\t成\t员\t了";"すでに\t部隊\tメンバーです";"你\t已\t是\t聯\t隊\t成\t員\t了";;
"charServer/updateError/24";"Squadron is full";"L'Escadron est plein";"La Squadriglia è piena";"Die Kampfgruppe ist voll";"El Escuadrón está completo";"Нет мест в полку";"Немає місць в полку";"Dywizjon jest pełny";"Esquadrão está cheio";"Filo tam olarak dolu";"Svaz je zcela plný";"Η Μοίρα είναι πλήρης";"Skuadron penuh";"หมู่เต็มแล้ว";"비행대가 가득 찼습니다.";"联\t队\t人\t数\t已\t满";"部隊は\t満員です";"聯\t隊\t人\t數\t已\t滿";;
"charServer/updateError/25";"Sole commander can't leave his own Squadron";"Le Commandant ne peut pas quitter son propre escadron";"L'unico comandante non può lasciare il proprio Squadrone";"Der alleinige Kommandant kann seine eigene Kampfgruppe nicht verlassen";"Un único Comandante no puede dejar su propio Escuadrón";"Единственный командир не может покинуть свой полк";"Єдиний командир не може покинути свій полк";"Jedyny dowódca nie może opuścić swojego dywizjonu";"Comandante único não pode deixar o seu próprio esquadrão";"Komutan kendi Filosunu terkedemez";"Velitel nemůže opustit svůj vlastní svaz";"Όταν ο διοικητής είναι μόνος ένας, δεν μπορεί να αφήσει τη Μοίρα του";"Komandan tunggal tidak bisa meninggalkan Skuadronnya sendiri";"ผู้บังคับบัญชาเพียงคนเดียวไม่สามารถออกจากหมู่ของตนได้";"유일한 대대장은 비행대를 떠날 수 없습니다.";"作\t为\t联\t队\t的\t唯\t一\t指\t挥\t官，\t你\t不\t能\t擅\t自\t离\t开\t联\t队";"唯一の\t指揮官は\t自分の\t部隊を\t去ることができません";"作\t為\t聯\t隊\t的\t唯\t一\t指\t揮\t官，\t你\t不\t能\t擅\t自\t離\t開\t聯\t隊";;
"charServer/updateError/26";"Only one Squadron membership application allowed";"Une seule demande d'adhésion à l'Escadron est permise";"è permessa una sola richiesta di reclutamento per la Squadriglia";"Du kannst dich nur bei einer Kampfgruppe gleichzeitig bewerben";"Solo está permitido ser miembro de un Escuadrón";"Вы можете подать только один запрос на членство в полку";"Ви можете податм тільки один запит на членство в полку";"Dozwolona jest tylko jedna aplikacja o członkostwo w dywizjonie";"Apenas um pedido de adesão no esquadrão é permitido";"Sadece bir Filoya üyelik başvurusu yapabilirsiniz";"Je povolena pouze jedna žádost o vstup do svazu";"Επιτρέπεται μόνο μία αίτηση μέλους για τη Μοίρα";"Hanya mengizinkan satu permohonan keanggotaan Skuadron";"อนุญาตให้สมัครสมาชิกหมู่ได้เพียงหมู่เดียวเท่านั้น";"하나의 비행대에만 지원할 수 있습니다.";"不\t能\t提\t交\t多\t份\t入\t队\t申\t请";"部隊への\t入隊申込は 1 つまでです";"不\t能\t提\t交\t多\t份\t入\t隊\t申\t請";;
"charServer/updateError/27";"Invalid comment";"Commentaire invalide";"Commento non valido";"Ungültiger Kommentar";"Comentario inválido";"Недопустимый комментарий";"Недопустимий коментар";"Nieprawidłowy komentarz";"Comentário inválido";"Geçersiz açıklama";"Neplatný komentář";"Μη έγκυρο σχόλιο";"Komentar tidak berlaku";"ความคิดเห็นไม่ถูกต้อง";"잘못된 댓글";"无\t效\t的\t评\t论";"無効な\tコメントです";"無\t效\t的\t評\t論";;
"charServer/updateError/28";"Squadron is closed for new members";"Escadron est fermé aux nouveaux membres";"La Squadriglia non accetta nuovi membri";"Die Kampfgruppe ist für neue Mitglieder geschlossen";"El Escuadrón está cerrado para nuevos miembros";"Полк закрыт для новых пользователей";"Полк закритий для нових користувачів";"Dywizjon jest zamknięty dla nowych członków";"Esquadrão está fechado para novos membros";"Filo yeni üyeliklere kapatılmış durumda";"Svaz je uzavřen pro nové členy";"Η Μοίρα δεν δέχεται νέα μέλη";"Skuadron ditutup untuk anggota baru";"หมู่ปิดรับสมาชิกใหม่อยู่";"비행대가 신규 대원을 받고 있지 않습니다.";"该\t联\t队\t拒\t绝\t接\t受\t新\t申\t请";"部隊は\t新たな\tメンバーを\t募集していません。";"該\t聯\t隊\t拒\t絕\t接\t受\t新\t申\t請";;
"charServer/updateError/29";"You cannot disband a Squadron with other commanders in it";"Vous ne pouvez pas dissoudre un Escadron avec d'autres commandants dedans";"Non puoi sciogliere lo Squadrone se ci sono altri comandanti";"Du kannst eine Kampfgruppe mit mehreren Kommandanten nicht auflösen";"No puedes disolver un Escuadrón cuando este tiene otro Comandante";"Нельзя расформировать полк с несколькими командирами";"Не можна розформувати полк з декількома командирами";"Nie możesz rozwiązać dywizjonu, jeśli są w nim inni dowódcy";"Não pode abandonar um esquadrão com outros comandantes nele";"Başka komutanlar varken Filo'yu dağıtamazsınız";"Nemůžeš rozpustit svaz, pokud v něm jsou další velitelé";"Δεν μπορείτε να διαλύσετε μια Μοίρα με άλλους διοικητές σε αυτή";"Kamu tidak bisa membubarkan Skuadron yang memiliki komandan lain di dalamnya";"คุณไม่สามารถยุบหมู่ที่มีผู้บังคับบัญชาคนอื่นอยู่ได้";"다른 대대장이 있을 때 비행대를 해산할 수 없습니다.";"联\t队\t中\t存\t在\t其\t他\t指\t挥\t官，\t无\t法\t解\t散。";"他の\t指揮官がいる\t部隊を\t解散することはできません";"聯\t隊\t中\t存\t在\t其\t他\t指\t揮\t官，\t無\t法\t解\t散。";;
"charServer/updateError/30";"You are applying for Squadron membership too often";"Vous faites une demande d'adhésion à un Escadron trop souvent";"Stai inviando troppe richieste di entrare nello Squadrone";"Du hast dich zu oft für eine Mitgliedschaft beworben";"Usted está aplicando con demasiada frecuencia a la membresía del Escuadrón";"Нельзя так часто подавать заявки на членство в полках";"Не можна так часто подавати заявки на членство в полках";"Ubiegasz się o członkostwo w dywizjonie zbyt często";"Está pedindo muitas vezes por adesão no esquadrão";"Çok sık Filo üyelik başvurusu yapıyorsunuz";"O členství ve svazu žádáš příliš často";"Κάνετε αίτηση μέλους σε Μοίρα πολύ συχνά";"Kamu terlalu sering mengajukan permohonan keanggotaan Skuadron";"คุณทำการสมัครสมาชิกหมู่บ่อยเกินไป";"비행대에 지원 신청을 너무 자주 하고 있습니다.";"联\t队\t申\t请\t频\t率\t过\t高。";"あなたの\t部隊への\t入隊申込が\t多すぎます";"聯\t隊\t申\t請\t頻\t率\t過\t高。";;
"charServer/updateError/31";"Only one Deputy is allowed";"Un seul Adjoint est autorisé";"È permesso solo 1 Vice";"Eine Kampfgruppe kann nur über einen stellvertretenden Befehlshaber verfügen.";"Solo se permite un Subcomandante";"Заместитель командира уже назначен";"Заступник командира вже призначений";"Można wyznaczyć tylko jednego Zastępcę";"Apenas é permitido um Adjunto";"Sadece bir Vekil'e izin veriliyor";"Je povolen pouze jeden zástupce";"Επιτρέπεται μόνο ένας Υποδιοικητής";"Hanya mengizinkan satu Deputi";"อนุญาตให้มีรองผู้บังคับบัญชาได้เพียงคนเดียว";"부대대장은 단 1명만 허용됩니다.";"限\t一\t名\t副\t指\t挥\t官";"副隊長はひとりだけ\t任命できます。";"限\t一\t名\t副\t指\t揮\t官";;
"charServer/updateError/32";"Commander's rank cannot be lowered when there's no Deputy in the Squadron";"Le rang du Commandant ne peut pas être abaissé lorsqu'il il n'y a pas d'Adjoint dans l'Escadron";"Il grado di Comandante non può essere declassato quando non vi è alcun Vice nella Squadriglia";"Der Rang des Befehlshabers kann nicht geändert werden, solange die Kampfgruppe nicht über einen stellvertretenden Befehlshaber verfügt.";"El rango de Comandante no puede reducirse cuando no hay un Subcomandante en el Escuadrón";"Звание командира не может быть понижено, если не назначен заместитель";"Звання командира не може бути знижено, якщо не призначено заступника";"Nie można zdegradować Dowódcy, jeśli w dywizjonie nie ma zastępcy";"A patente do Comandante não pode ser reduzida quando não há Adjunto no Esquadrão";"Filo'da Vekil yokken Komutan'ın rütbesini düşüremezsiniz";"Velitel se nemůže degradovat, pokud ve svazu není zástupce velitele";"Ο βαθμός του Διοικητή δεν μπορεί να υποβιβαστεί όταν δεν υπάρχει Υποδιοικητής στη Μοίρα";"Rank Komandan tidak bisa diturunkan jika tidak ada Deputi di Skuadron";"ไม่สามารถลดระดับของผู้บังคับบัญชาได้หากไม่มีรองผู้บังคับบัญชาในหมู่";"비행대에 부대대장이 없으면 대대장 계급에서 강등시킬 수 없습니다.";"当\t联\t队\t中\t没\t有\t其\t他\t副\t指\t挥\t官\t时，\t指\t挥\t官\t不\t能\t降\t低\t自\t身\t军\t阶";"部隊に\t副隊長がいない\t場合、\t部隊長の\tランクを\t下げることはできません。";"當\t聯\t隊\t中\t沒\t有\t其\t他\t副\t指\t揮\t官\t時，\t指\t揮\t官\t不\t能\t降\t低\t自\t身\t軍\t階";;
"charServer/updateError/33";"You do not meet the membership requirements of the Squadron";"Vous ne remplissez pas les conditions d'adhésion de l'Escadron";"Non rientri nei requisiti per appartenere alla Squadriglia";"Du erfüllst nicht die Anforderungen für die Mitgliedschaft in dieser Kampfgruppe";"No cumple con los requisitos de membresía del Escuadrón";"Вы не удовлетворяете условиям вступления в этот полк";"Ви не задовольняєте умовам вступу в цей полк";"Nie spełniasz wymogów członkostwa Dywizjonu";"Você não atende aos requisitos para entrar no Esquadrão";"Filo için istenen üyelik gereksinimlerini sağlamıyorsunuz";"Nesplňujete požadavky svazu na členství";"Δεν πληροίτε τις προϋποθέσεις για να γίνετε μέλος της Μοίρας";"Kamu tidak memenuhi persyaratan keanggotaan Skuadron";"คุณไม่ตรงกับเงื่อนไขสมาชิกของหมู่นี้";"비행대 대원 요구조건에 충족되지 않습니다.";"未\t达\t到\t该\t联\t队\t的\t要\t求";"部隊への\t参加資格を\t満たしていません。";"未\t達\t到\t該\t聯\t隊\t的\t要\t求";;
"charServer/updateError/34";"Invalid squadron region";"Région de l'escadron invalide";"Regione della squadriglia non valida";"Ungültige Kampfgruppen-Region";"La región del Escuadrón no es válida";"Недопустимый регион полка";"Недопустимий регіон полку";"Nieprawidłowy region Dywizjonu";"Região de esquadrão inválida";"Geçersiz filo bölgesi";"Neplatná oblast svazu";"Μη έγκυρη περιοχή μοίρας";"Wilayah skuadron tidak berlaku";"ภูมิภาคของหมู่ไม่ถูกต้อง";"잘못된 비행대 지역";"无\t效\t的\t地\t区\t偏\t好";"異なる\t地域の\t編隊です。";"無\t效\t的\t地\t區\t偏\t好";;
"charServer/updateError/35";"Too frequent updates of squadron region";"Mise à jour de la région de l'escadron trop fréquente";"Aggiornamenti troppo frequenti della regione della squadriglia";"Zu häufige Aktualisierung der Kampfgruppen-Region";"Actualizaciones demasiado frecuentes de la región del Escuadrón";"Слишком частое обновление региона полка";"Занадто часті оновлення полкового регіону";"Zbyt częste aktualizacje regionu Dywizjonu";"Atualizações muito frequentes da região do esquadrão";"Filo bölgesinin güncellemeleri çok sık";"Příliš časté obnovení oblasti svazu";"Πολύ συχνές ενημερώσεις της περιοχής της μοίρας";"Terlalu sering memperbarui wilayah skuadron";"ทำการเปลี่ยนแปลงภูมิภาคหมู่บ่อยเกินไป";"비행대 지역 수정 횟수가 잦음";"地\t区\t偏\t好\t修\t改\t得\t过\t于\t频\t繁";"編隊の\t地域の\t変更が\t多すぎます。";"地\t區\t偏\t好\t修\t改\t過\t於\t頻\t繁";;
"charServer/updateError/36";"Invalid squadron announcement";"Présentation de l'escadron invalide";"Annuncio della squadriglia non valido";"Ungültige Kampfgruppen-Ankündigung";"Anuncio de Escuadrón no válido";"Недопустимый анонс полка";"Недопустиме полкове оголошення";"Nieprawidłowe ogłoszenie Dywizjonu";"Anúncio de esquadrão inválido";"Geçersiz filo duyurusu";"Neplatné oznámení svazu";"Μη έγκυρη ανακοίνωση μοίρας";"Pengumuman skuadron tidak berlaku";"ประกาศของหมู่ไม่ถูกต้อง";"잘못된 비행대 공지사항";"无\t效\t的\t联\t队\t公\t告";"編隊の\t説明が\t誤っています。";"無\t效\t的\t聯\t隊\t公\t告";;
"charServer/updateError/50";"Leaderboard is recalculating now";"Calcul du tableau des scores";"La classifica si sta aggiornando";"Die Bestenlisten werden momentan aktualisiert";"La tabla de posiciones está re-calculando ahora";"Таблица рекордов сейчас пересчитывается";"Таблиця рекордів зараз перераховується";"Ranking jest teraz przeliczany";"A tabela de classificação está sendo recalculada agora";"Lider tablosu şimdi yeniden hesaplanıyor";"Přepočítávání žebříčku";"Ο πίνακας κατάταξης επανυπολογίζεται τώρα";"Papan peringkat sedang dihitung ulang sekarang";"กำลังคำนวณกระดานผู้นำใหม่";"순위표 재산정중";"排\t行\t榜\t正\t在\t重\t新\t统\t计\t数\t据";"ランキングの\t再計算を\t実施中です";"排\t行\t榜\t正\t在\t重\t新\t統\t計\t資\t料";;
"charServer/updateError/51";"You cannot purchase more";"Vous ne pouvez pas acheter plus";"Non puoi più comprare";"Du kannst nichts mehr kaufen";"Usted ya no puede comprar más";"Нельзя купить больше";"Не можна придбати більше";"Nie możesz kupić więcej";"Não pode comprar mais";"Daha fazla satın alamazsınız";"Nemůžeš koupit více";"Δεν μπορείτε να κάνετε άλλες αγορές";"Kamu tidak bisa membeli lebih banyak";"ไม่สามารถซื้อเพิ่มได้อีก";"더 이상 구입할 수 없습니다.";"已\t达\t购\t买\t上\t限";"これ\t以上購入できません";"已\t達\t購\t買\t上\t限";;
"charServer/updateError/52";"You cannot change vehicle for locked crew";"Vous ne pouvez pas modifier les véhicules avec un équipage verrouillé";"Non puoi cambiare l'aereo per via dell'equipaggio bloccato";"Du kannst das Fahrzeug einer gesperrten Besatzung nicht ändern";"Usted no puede cambiar de vehículo en una tripulación bloqueada";"Нельзя сменить технику заблокированного экипажа";"Не можна змінити техніку заблокованого екіпажу";"Nie możesz zmienić pojazdu lub samolotu dla zablokowanej załogi";"Não pode mudar o avião para uma tripulação bloqueada";"Mürettebat kilitliyken aracı değiştiremezsiniz";"Nemůžeš změnit stroj pro zamknutou osádku";"Δεν μπορείτε να αλλάξετε όχημα για κλειδωμένο πλήρωμα";"Kamu tidak bisa mengganti kendaraan untuk kru yang terkunci";"ไม่สามารถเปลี่ยนพาหนะสำหรับกำลังพลที่ล็อกอยู่ได้";"잠겨 있는 승무원의 장비를 변경할 수 없습니다.";"锁\t定\t的\t乘\t员\t组\t无\t法\t更\t换\t载\t具";"ロックされた\t搭乗員は\t機体を\t変更できません";"鎖\t定\t的\t乘\t員\t組\t無\t法\t更\t換\t載\t具";"COMMON FOR PLANES AND TANKS";
"charServer/updateError/53";"You cannot change title";"Vous ne pouvez pas modifier le titre";"Non puoi cambiare titolo";"Du kannst den Titel nicht ändern";"Usted no puede cambiar el título";"Нельзя сменить титул";"Не можна змінити титул";"Nie możesz zmienić tytułu";"Não podes alterar o título";"Başlığı değiştiremesiniz";"Nemůžeš změnit název";"Δεν μπορείτε να αλλάξετε τίτλο";"Kamu tidak bisa mengganti gelar";"ไม่สามารถเปลี่ยนฉายาได้";"칭호를 바꿀 수 없습니다.";"不\t能\t更\t改\t头\t衔";"タイトルは\t変更できません";"不\t能\t更\t改\t頭\t銜";;
"charServer/updateError/60";"Vehicle is damaged. Change of modifications is only possible for fully repaired vehicles.";"Avion endommagé. Les modifications ne sont possibles que pour les avions entièrement réparés";"L'aereo è danneggiato. Il cambiamento delle modifiche è possibile solo con un aereo completamente riparato";"Fahrzeug beschädigt. Modifikationen können nur bei vollständig reparierten Fahrzeugen verändert werden.";"El vehículo está dañado. El cambio de modificaciones solo es posible en vehículos completamente reparados.";"Техника повреждена. Изменение модификаций доступно только для исправной техники.";"Техніка пошкоджена. Зміна модифікацій доступна тільки для справної техніки.";"Pojazd jest uszkodzony. Zmiana modyfikacji jest możliwa jedynie dla pojazdów w pełni naprawionych.";"A aeronave está danificada. As alterações das modificações só são possíveis para as aeronaves completamente reparadas";"Araç hasarlı. Modifikasyon değişiklikleri sadece tam olarak onarılmış araçlar için mümkündür.";"Stroj je poškozen. Změna modifikací je možná pouze u plně opraveného stroje";"Το όχημα έχει υποστεί ζημιά. Αλλαγή τροποποιήσεων μπορεί να γίνει μόνο για πλήρως επισκευασμένα οχήματα.";"Kendaraan rusak. Perubahan modifikasi hanya bisa dilakukan untuk kendaraan yang telah diperbaiki sepenuhnya.";"พาหนะได้รับความเสียหาย จะเปลี่ยนการดัดแปลงได้ก็ต่อเมื่อซ่อมแซมพาหนะจนสมบูรณ์แล้วเท่านั้น";"장비가 손상되었습니다. 부품 변경은 완전히 수리된 장비에서만 가능합니다.";"载\t具\t已\t损\t坏。\t只\t有\t完\t好\t的\t载\t具\t才\t能\t调\t配\t改\t装\t件。";"機体は\tダメージを\t負っています。\t改造の\t変更は\t完全に\t修理された\t機体でのみ\t可能です。";"載\t具\t已\t經\t損\t壞，\t更\t換\t改\t裝\t部\t件\t只\t能\t用\t於\t完\t全\t維\t修\t的\t載\t具";;
"charServer/updateError/62";"Complaint limit exceeded";"Limite de plainte dépassée";"Superato il limite denuncia";"Beschwerdelimit überschritten";"Se ha excedido el límite de quejas";"Исчерпан лимит жалоб";"Вичерпаний ліміт скарг";"Przekroczono limit skarg";"Limite de reclamações excedido";"Şikayet limiti aşıldı";"Byl překročen limit stížností";"Υπέρβαση του ορίου παραπόνων";"Batas pengaduan terlampaui";"การร้องเรียนยาวเกินไป";"신고 횟수 제한을 초과했습니다.";"已\t达\t投\t诉\t次\t数\t上\t限";"報告上限を\t超過しました";"已\t達\t投\t訴\t次\t數\t上\t限";;
"charServer/updateError/63";"Access denied - you are banned";"Accès refusé - vous êtes banni";"Accesso negato - sei stato bannato";"Zugriff verweigert - Dein Konto wurde gesperrt";"Acceso denegado - usted está baneado";"Доступ запрещён - вы забанены";"Доступ заборонено - ви забанені";"Odmowa dostępu - zostałeś zbanowany. ";"Acesso negado - você está banido";"Erişim reddedildi - yasaklısınız";"Přístup odepřen - máš zakázaný vstup";"Απαγορεύεται η πρόσβαση - έχετε αποκλειστεί";"Akses ditolak - kamu diblokir";"การเข้าถึงถูกปฏิเสธ - คุณถูกแบน";"당신은 추방당했습니다.";"拒\t绝\t访\t问：\t账\t号\t封\t停";"アクセス\t拒否 - あなたの\tアカウントは\t停止中です";"拒\t絕\t訪\t問：\t帳\t號\t封\t停";;
"charServer/updateError/64";"This nickname has been used already";"Ce pseudo est déjà utilisé";"Questo nickname è stato già utilizzato";"Dieser Nickname wird bereits verwendet";"Este nombre de jugador ya ha sido utilizado";"Данное имя уже используется";"Це ім'я вже використовується";"Pseudonim jest już zajęty";"Este nome de jogo já está sendo usado";"Bu kullanıcı adı zaten kullanımda";"Tato přezdívka je už použita";"Αυτό το ψευδώνυμο χρησιμοποιείται ήδη";"Nama panggilan ini telah digunakan";"มีผู้อื่นใช้ชื่อเล่นนี้แล้ว";"이미 사용중인 닉네임입니다.";"昵\t称\t已\t被\t占\t用";"この\tニックネームはすでに\t使用されています";"暱\t稱\t已\t被\t佔\t用";;
"charServer/updateError/65";"Wrong nickname provided";"Mauvais pseudo renseigné";"Nickname fornito sbagliato";"Falscher Nickname";"El nombre de jugador proporcionado es incorrecto";"Задано некорректное имя";"Задано некоректне ім'я";"Podano zły pseudonim";"Nome fornecido errado";"Verilen kullanıcı adı yanlış";"Špatná přezdívka";"Δόθηκε λάθος ψευδώνυμο";"Nama panggilan yang diberikan salah";"ชื่อเล่นที่กรอกไม่ถูกต้อง";"잘못된 닉네임입니다.";"错\t误\t的\t昵\t称";"提供された\tニックネームが\t正しくありません";"錯\t誤\t的\t暱\t稱";;
"charServer/updateError/66";"Nickname has invalid length";"Longueur de pseudo non valide";"Nickname con lunghezza non consona";"Dein Nickname hat eine ungültige Länge";"El nombre de jugador tiene una longitud incorrecta";"Задано имя некорректной длины";"Задано ім'я некоректної довжини";"Niepoprawna długość pseudonimu";"O nome de jogo tem comprimento inválido";"Kullanıcı adı geçersiz uzunluğa sahip";"Přezdívka má neplatnou délku";"Το ψευδώνυμο έχει μη έγκυρο μήκος";"Nama panggilan yang digunakan terlalu panjang";"ชื่อเล่นมีความยาวไม่ถูกต้อง";"닉네임의 길이가 잘못되었습니다.";"昵\t称\t过\t短\t或\t过\t长";"ニックネームの\t長さが\t無効です";"暱\t稱\t過\t短\t或\t過\t長";;
"charServer/updateError/67";"Nickname contains unallowed characters: %s";"Le pseudo contient des caractères non autorisés : %s";"Il nickname contiene caratteri non utilizzabili: %s";"Nickname enthält unerlaubte Zeichen: %s";"El nombre de jugador contiene caracteres no permitidos: %s";"Имя содержит недопустимые символы: %s";"Ім'я містить неприпустимі символи: %s";"Pseudonim zawiera niedozwolone znaki: %s";"O nome de jogo tem caracteres não permitidos: %s";"Kullanıcı adınız izin verilmeyen karakterler içeriyor: %s";"Přezdívka obsahuje nepovolené znaky: %s";"Το ψευδώνυμο περιέχει μη επιτρεπόμενους χαρακτήρες: %s";"Nama panggilan berisi karakter yang tidak diizinkan: %s";"ชื่อเล่นมีตัวอักษรที่ไม่อนุญาตให้ใช้: %s";"닉네임에 금지된 단어가 포함되어 있습니다 : %s";"昵\t称\t包\t含\t非\t法\t字\t符：%s";"ニックネームに\t使用できない\t文字が\t含まれています: %s";"暱\t稱\t包\t含\t非\t法\t字\t元：%s";;
"charServer/updateError/68";"Nickname is dirty";"Le pseudo est grossier";"Nickname sconcio";"Nickname ist unzulässig";"El nombre de usuario es sucio";"Матерное слово в имени";"Мат в імені неприпустимий";"Pseudonim jest obraźliwy";"O nome de jogo é safado, porco";"Kullanıcı adınız müstehcen";"Přezdívka je urážlivá";"Το ψευδώνυμο είναι υβριστικό";"Nama panggilan berisi kata-kata kotor";"ชื่อเล่นไม่สุภาพ";"부적절한 닉네임입니다.";"昵\t称\t包\t含\t脏\t语";"ニックネームが\t不適切です";"暱\t稱\t包\t含\t髒\t話";;
"charServer/updateError/70";"Crew is already available";"Équipage est déjà disponible";"Equipaggio già disponibile";"Besatzung ist bereits verfügbar";"La tripulación ya está disponible";"Экипаж уже доступен";"Екіпаж вже доступний";"Załoga jest już dostępna";"Tripulação já está disponível";"Mürettebat zaten hazır";"Osádka už je k dispozici";"Το πλήρωμα είναι ήδη διαθέσιμο";"Kru telah tersedia";"มีกำลังพลนี้อยู่แล้ว";"이미 사용가능한 승무원입니다.";"乘\t员\t组\t已\t就\t绪";"搭乗員はすでに\t利用可能です";"乘\t員\t組\t已\t就\t緒";;
"charServer/updateError/72";"Access denied.";"Accès refusé.";"Accesso negato.";"Zugriff verweigert.";"Acceso denegado.";"Доступ запрещён.";"Доступ заборонений.";"Odmowa dostępu.";"Acesso negado.";"Erişim reddedildi.";"Přístup odepřen";"Απαγορεύεται η πρόσβαση.";"Akses ditolak.";"การเข้าถึงถูกปฏิเสธ";"접속 거부";"访\t问\t被\t拒\t绝。";"アクセスが\t拒否されました。";"訪\t問\t被\t拒\t絕。";;
