"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"aprilbonds_pack_medium";"Medium pack of Magic Bonds";"Pack moyen de Bons magiques";"Pacchetto medio di Buoni Magici";"Mittleres Paket Magic Bonds";"Paquete medio de Bonos Mágicos";"Средний набор волшебных облигаций";"Середній набір магічних облігацій";"Średni pakiet Magicznych Obligacji";"Pacote médio de Vales Mágicos";"Orta Sihirli Tahvil paketi";"Střední balík magických dluhopisů";"Μεσαίο πακέτο μαγικών ομολόγων";"Paket medium berisi Magic Bond";"แพ็กพันธบัตรเวทมนตร์ขนาดกลาง";"중형 마력채";"一\t袋\t魔\t力\t奖\t券";"魔法の\t絆 中\tパック";"魔\t法\t獎\t券\t中\t禮\t包";;
"aprilbonds_pack_big";"Big pack of Magic Bonds";"Gros pack de Bons magiques";"Pacchetto grande di Buoni Magici";"Großes Paket Magic Bonds";"Paquete grande de Bonos Mágicos";"Большой набор волшебных облигаций";"Великий набір магічних облігацій";"Duży pakiet Magicznych Obligacji";"Pacote grande de Vales Mágicos";"Büyük Sihirli Tahvil paketi";"Velký balík magických dluhopisů";"Μεγάλο πακέτο μαγικών ομολόγων";"Paket besar berisi Magic Bond";"แพ็กพันธบัตรเวทมนตร์ขนาดใหญ่";"대형 마력채";"一\t大\t袋\t魔\t力\t奖\t券";"魔法の\t絆 大\tパック";"魔\t法\t獎\t券\t大\t禮\t包";;
"anniversarybonds_pack_small";"Small pack of Anniversary Bonds";"Petit pack d'obligations d'anniversaire";"Pacchetto di Buoni di Compleanno piccolo";"Kleines Päckchen Jubiläumsanleihen";"Paquete pequeño de Bonos de Aniversario";"Маленький набор облигаций годовщины";"Маленький набір ювілейних облігацій";"Mały zestaw Obligacji Rocznicowych";"Pacote pequeno de Vales de Aniversário";"Küçük Yıl Dönümü Bonosu paketi";"Malé balení výročních dluhopisů";"Μικρό πακέτο Επετειακών Ομολόγων";"Paket kecil berisi Anniversary Bond";"แพ็กพันธบัตรวันครบรอบขนาดเล็ก";"기념일 채권 뭉치 (소형)";"一\t小\t包\t周\t年\t庆\t奖\t券";"アニバーサリー\t軍票 小\tパック";"週\t年\t慶\t獎\t券\t小\t禮\t包";;
"anniversarybonds_pack_medium";"Medium pack of Anniversary Bonds";"Pack moyen d'obligations d'anniversaire";"Pacchetto di Buoni di Compleanno medio";"Mittleres Päckchen Jubiläumsanleihen";"Paquete medio de Bonos de Aniversario";"Средний набор облигаций годовщины";"Середній набір ювілейних облігацій";"Średni zestaw Obligacji Rocznicowych";"Pacote médio de Vales de Aniversário";"Orta Yıl Dönümü Bonosu paketi";"Střední balení výročních dluhopisů";"Μεσαίο πακέτο Επετειακών Ομολόγων";"Paket medium berisi Anniversary Bond";"แพ็กพันธบัตรวันครบรอบขนาดกลาง";"기념일 채권 뭉치 (중형)";"一\t包\t周\t年\t庆\t奖\t券";"アニバーサリー\t軍票 中\tパック";"週\t年\t慶\t獎\t券\t中\t禮\t包";;
"anniversarybonds_pack_big";"Big pack of Anniversary Bonds";"Gros pack d'obligations d'anniversaire";"Pacchetto di Buoni di Compleanno grande";"Großes Päckchen Jubiläumsanleihen";"Paquete grande de Bonos de Aniversario";"Большой набор облигаций годовщины";"Великий набір ювілейних облігацій";"Duży zestaw Obligacji Rocznicowych";"Pacote grande de Vales de Aniversário";"Büyük Yıl Dönümü Bonosu paketi";"Velké balení výročních dluhopisů";"Μεγάλο πακέτο Επετειακών Ομολόγων";"Paket besar berisi Anniversary Bond";"แพ็กพันธบัตรวันครบรอบขนาดใหญ่";"기념일 채권 뭉치 (대형)";"一\t大\t包\t周\t年\t庆\t奖\t券";"アニバーサリー\t軍票 大\tパック";"週\t年\t慶\t獎\t券\t大\t禮\t包";;
"halloweenbonds_pack_small";"Small pack of Halloween Bonds";"Petit pack de bons d'Halloween";"Pacchetto piccolo di Buoni di Halloween";"Kleine Packung Halloween-Anleihen";"Paquete pequeño de Bonos de Halloween";"Маленький набор облигаций Хэллоуина";"Маленький набір гелловінських облігацій";"Mały pakiet Obligacji Halloween";"Pacote pequeno de Halloween Bonds";"Küçük Cadılar Bayramı Tahvili paketi";"Malý balík halloweenských dluhopisů";"Μικρό πακέτο ομολόγων Halloween";"Paket kecil berisi Halloween Bond";"แพ็กพันธบัตรฮาโลวีนขนาดเล็ก";"할로윈 채권 뭉치 (소형)";"一\t小\t袋\t万\t圣\t节\t奖\t券";"ハロウィン\t軍票 小\tパック";"萬\t聖\t節\t獎\t券\t小\t禮\t包";;
"halloweenbonds_pack_medium";"Medium pack of Halloween Bonds";"Pack moyen de bons d'Halloween";"Pacchetto medio di Buoni di Halloween";"Mittlere Packung Halloween-Anleihen";"Paquete medio de Bonos de Halloween";"Средний набор облигаций Хэллоуина";"Середній набір гелловінських облігацій";"Średni pakiet Obligacji Halloween";"Pacote médio de Halloween Bonds";"Orta Cadılar Bayramı Tahvili paketi";"Střední balík halloweenských dluhopisů";"Μεσαίο πακέτο ομολόγων Halloween";"Paket medium berisi Halloween Bond";"แพ็กพันธบัตรฮาโลวีนขนาดกลาง";"할로윈 채권 뭉치 (중형)";"一\t袋\t万\t圣\t节\t奖\t券";"ハロウィン\t軍票 中\tパック";"萬\t聖\t節\t獎\t券\t中\t禮\t包";;
"halloweenbonds_pack_big";"Big pack of Halloween Bonds";"Gros pack de bons d'Halloween";"Pacchetto grande di Buoni di Halloween";"Große Packung Halloween-Anleihen";"Paquete grande de Bonos de Halloween";"Большой набор облигаций Хэллоуина";"Великий набір гелловінських облігацій";"Duży pakiet Obligacji Halloween";"Pacote grande de Halloween Bonds";"Büyük Cadılar Bayramı Tahvili paketi";"Velký balík halloweenských dluhopisů";"Μεγάλο πακέτο ομολόγων Halloween";"Paket besar berisi Halloween Bond";"แพ็กพันธบัตรฮาโลวีนขนาดใหญ่";"할로윈 채권 뭉치 (대형)";"一\t大\t袋\t万\t圣\t节\t奖\t券";"ハロウィン\t軍票 大\tパック";"萬\t聖\t節\t獎\t券\t大\t禮\t包";;
"blackfridaybonds_pack_small";"Small pack of Black Friday Bonds";"Petit packde bons du Black Friday";"Pacchetto piccolo di Buoni Black Friday";"Kleines Paket Black-Friday-Anleihen";"Paquete pequeño de Bonos de Viernes Negro";"Маленький набор облигаций Черной Пятницы";"Маленький набір облігацій Чорної п’ятниці";"Mały Zestaw Obligacji Black Friday";"Pacote pequeno de Black Friday Bonds";"Küçük Kara Cuma Bonosu Paketi";"Malé balení Black Friday dluhopisů";"Μικρό πακέτο Ομολόγων Black Friday";"Paket kecil berisi Black Friday Bond";"แพ็กพันธบัตรแบล็คฟรายเดย์ขนาดเล็ก";"블랙 프라이데이 채권 뭉치 (소형)";"一\t小\t袋\t黑\t五\t奖\t券";"ブラックフライデー\t軍票 小\tパック";"黑\t五\t獎\t券\t小\t禮\t包";;
"blackfridaybonds_pack_medium";"Medium pack of Black Friday Bonds";"Pack moyen de bons du Black Friday";"Pacchetto medio di Buoni Black Friday";"Mittleres Paket Black-Friday-Anleihen";"Paquete medio de Bonos de Viernes Negro";"Средний набор облигаций Черной Пятницы";"Середній набір облігацій Чорної п’ятниці";"Średni Zestaw Obligacji Black Friday";"Pacote médio de Black Friday Bonds";"Orta Kara Cuma Bonosu Paketi";"Střední balení Black Friday dluhopisů";"Μεσαίο πακέτο Ομολόγων Black Friday";"Paket medium berisi Black Friday Bond";"แพ็กพันธบัตรแบล็คฟรายเดย์ขนาดกลาง";"블랙 프라이데이 채권 뭉치 (중형)";"一\t袋\t黑\t五\t奖\t券";"ブラックフライデー\t軍票 中\tパック";"黑\t五\t獎\t券\t中\t禮\t包";;
"blackfridaybonds_pack_big";"Big pack of Black Friday Bonds";"Gors pack de bons du Black Friday";"Pacchetto grande di Buoni Black Friday";"Großes Paket Black-Friday-Anleihen";"Paquete grande de Bonos de Viernes Negro";"Большой набор облигаций Черной Пятницы";"Великий набір облігацій Чорної п’ятниці";"Duży Zestaw Obligacji Black Friday";"Pacote grande de Black Friday Bonds";"Büyük Kara Cuma Bonosu Paketi";"Velké balení Black Friday dluhopisů";"Μεγάλο πακέτο Ομολόγων Black Friday";"Paket besar berisi Black Friday Bond";"แพ็กพันธบัตรแบล็คฟรายเดย์ขนาดใหญ่";"블랙 프라이데이 채권 뭉치 (대형)";"一\t大\t袋\t黑\t五\t奖\t券";"ブラックフライデー\t軍票 大\tパック";"黑\t五\t獎\t券\t大\t禮\t包";;
"nybonds_pack_small";"Small pack of New Year Bonds";"Petit pack de bons du Nouvel An";"Pacchetto piccolo di Buoni di Capodanno";"Kleines Paket Neujahrsanleihen";"Paquete pequeño de Bonos de Año Nuevo";"Маленький набор облигаций Нового Года";"Маленький набір новорічних облігацій";"Mały zestaw Obligacji noworocznych";"Pacote pequeno de Black Friday Bonds";"Küçük Yeni Yıl Tahvili paketi";"Malé balení novoročních dluhopisů";"Μικρό πακέτο πρωτοχρονιάτικων ομολόγων";"Paket kecil berisi New Year Bond";"แพ็กพันธบัตรปีใหม่ขนาดเล็ก";"새해 채권 뭉치 (소형)";"一\t小\t包\t新\t年\t奖\t券";"新年軍票 小\tパック";"新\t年\t獎\t券\t小\t禮\t包";;
"nybonds_pack_medium";"Medium pack of New Year Bonds";"Pack moyen de bons du Nouvel An";"Pacchetto medio di Buoni di Capodanno";"Mittleres Paket Neujahrsanleihen";"Paquete medio de Bonos de Año Nuevo";"Средний набор облигаций Нового Года";"Середній набір новорічних облігацій";"Średni zestaw Obligacji noworocznych";"Pacote médio de New Year Bonds";"Orta Yeni Yıl Tahvili paketi";"Střední balení novoročních dluhopisů";"Μεσαίο πακέτο πρωτοχρονιάτικων ομολόγων";"Paket medium berisi New Year Bond";"แพ็กพันธบัตรปีใหม่ขนาดกลาง";"새해 채권 뭉치 (중형)";"一\t包\t新\t年\t奖\t券";"新年軍票 中\tパック";"新\t年\t獎\t券\t中\t禮\t包";;
"nybonds_pack_big";"Big pack of New Year Bonds";"Grand pack de bons du Nouvel An";"Pacchetto grande di Buoni di Capodanno";"Großes Paket Neujahrsanleihen";"Paquete grande de Bonos de Año Nuevo";"Большой набор облигаций Нового Года";"Великий набір новорічних облігацій";"Duży zestaw Obligacji noworocznych";"Pacote grande de New Year Bonds";"Büyük Yeni Yıl Tahvili paketi";"Velké balení novoročních dluhopisů";"Μεγάλο πακέτο πρωτοχρονιάτικων ομολόγων";"Paket besar berisi New Year Bond";"แพ็กพันธบัตรปีใหม่ขนาดใหญ่";"새해 채권 뭉치 (대형)";"一\t大\t包\t新\t年\t奖\t券";"新年軍票 大\tパック";"新\t年\t獎\t券\t大\t禮\t包";;
"lunarbonds_pack_small";"Small pack of New Year Bonds";"Petit pack de bons du Nouvel An";"Pacchetto piccolo di Buoni di Capodanno";"Kleines Paket Neujahrsanleihen";"Paquete pequeño de Bonos de Año Nuevo";"Маленький набор облигаций Нового Года";"Маленький набір новорічних облігацій";"Mały zestaw Obligacji noworocznych";"Pacote pequeno de Certificados de Ano Novo";"Küçük Yeni Yıl Tahvili paketi";"Malé balení novoročních dluhopisů";"Μικρό πακέτο πρωτοχρονιάτικων ομολόγων";"Paket kecil berisi New Year Bond";"แพ็กพันธบัตรปีใหม่ขนาดเล็ก";"새해 채권 뭉치 (소형)";"一\t小\t包\t新\t春\t奖\t券";"新年軍票 小\tパック";"新\t春\t獎\t券\t小\t禮\t包";;
"lunarbonds_pack_medium";"Medium pack of New Year Bonds";"Pack moyen de bons du Nouvel An";"Pacchetto medio di Buoni di Capodanno";"Mittleres Paket Neujahrsanleihen";"Paquete medio de Bonos de Año Nuevo";"Средний набор облигаций Нового Года";"Середній набір новорічних облігацій";"Średni zestaw Obligacji noworocznych";"Pacote médio de Certificados de Ano Novo";"Orta Yeni Yıl Tahvili paketi";"Střední balení novoročních dluhopisů";"Μεσαίο πακέτο πρωτοχρονιάτικων ομολόγων";"Paket medium berisi New Year Bond";"แพ็กพันธบัตรปีใหม่ขนาดกลาง";"새해 채권 뭉치 (중형)";"一\t包\t新\t春\t奖\t券";"新年軍票 中\tパック";"新\t春\t獎\t券\t中\t禮\t包";;
"lunarbonds_pack_big";"Big pack of New Year Bonds";"Grand pack de bons du Nouvel An";"Pacchetto grande di Buoni di Capodanno";"Großes Paket Neujahrsanleihen";"Paquete grande de Bonos de Año Nuevo";"Большой набор облигаций Нового Года";"Великий набір новорічних облігацій";"Duży zestaw Obligacji noworocznych";"Pacote grande de Certificados de Ano Novo";"Büyük Yeni Yıl Tahvili paketi";"Velké balení novoročních dluhopisů";"Μεγάλο πακέτο πρωτοχρονιάτικων ομολόγων";"Paket besar berisi New Year Bond";"แพ็กพันธบัตรปีใหม่ขนาดใหญ่";"새해 채권 뭉치 (대형)";"一\t大\t包\t新\t春\t奖\t券";"新年軍票 大\tパック";"新\t春\t獎\t券\t大\t禮\t包";;
"aprildoublons_pack_small";"Small pack of doubloons";"Petit pack de doublons";"Pacco di dobloni piccolo";"Kleines Dublonenpaket";"Paquete pequeño de doblones";"Маленький набор дублонов";"Маленький набір дублонів";"Mała torba dublonów";"Pacote pequeno de dobrões";"Küçük Dublon Paketi";"Malý balíček dublonů";"Small pack of doubloons";"Paket kecil berisi doubloon";"Small pack of doubloons";"금화 꾸러미 (소형)";"杜\t布\t隆\t小\t礼\t包";"ダブロン 小\tパック";"達\t布\t隆\t金\t幣\t小\t禮\t包";;
"aprildoublons_pack_medium";"Medium pack of doubloons";"Pack moyen de doublons";"Pacco di dobloni medio";"Mittelgroßes Dublonenpaket";"Paquete medio de doblones";"Средний набор дублонов";"Середній набір дублонів";"Średnia torba dublonów";"Pacote médio de dobrões";"Orta Dublon Paketi";"Střední balíček dublonů";"Medium pack of doubloons";"Paket medium berisi doubloon";"Medium pack of doubloons";"금화 꾸러미 (중형)";"杜\t布\t隆\t中\t礼\t包";"ダブロン 中\tパック";"達\t布\t隆\t金\t幣\t中\t禮\t包";;
"aprildoublons_pack_big";"Big pack of doubloons";"Gros pack de doublons";"Pacco di dobloni grande";"Großes Dublonenpaket";"Paquete grande de doblones";"Большой набор дублонов";"Великий набір дублонів";"Duża torba dublonów";"Pacote grande de dobrões";"Büyük Dublon Paketi";"Velký balíček dublonů";"Big pack of doubloons";"Paket besar berisi doubloon";"Big pack of doubloons";"금화 꾸러미 (대형)";"杜\t布\t隆\t大\t礼\t包";"ダブロン 大\tパック";"達\t布\t隆\t金\t幣\t大\t禮\t包";;
"aprilmappieces_pack_small";"Small pack of map pieces";"Petit pack de morceaux de cartes";"Pacco di pezzi di mappa piccolo";"Kleines Kartenteilpaket";"Paquete pequeño de piezas de mapa";"Маленький набор фрагментов карты";"Маленький набір фрагментів карти";"Mały zestaw fragmentów mapy";"Pacote pequeno de pedaços de mapa";"Küçük harita parçaları paketi";"Malý balíček dílů mapy";"Small pack of map pieces";"Paket kecil berisi potongan peta";"Small pack of map pieces";"지도 조각 뭉치 (소형)";"小\t型\t地\t图\t包";"マップの\t断片 小\tパック";"藏\t寶\t圖\t碎\t片\t小\t禮\t包";;
"aprilmappieces_pack_medium";"Medium pack of map pieces";"Pack moyen de morceaux de cartes";"Pacco di pezzi di mappa medio";"Mittelgroßes Kartenteilpaket";"Paquete medio de piezas de mapa";"Средний набор фрагментов карты";"Середній набір фрагментів карти";"Średni zestaw fragmentów mapy";"Pacote médio de pedaços de mapa";"Orta harita parçaları paketi";"Střední balíček dílů mapy";"Medium pack of map pieces";"Paket medium berisi potongan peta";"Medium pack of map pieces";"지도 조각 뭉치 (중형)";"中\t型\t地\t图\t包";"マップの\t断片 中\tパック";"藏\t寶\t圖\t碎\t片\t中\t禮\t包";;
"aprilmappieces_pack_big";"Big pack of map pieces";"Grand pack de morceaux de cartes";"Pacco di pezzi di mappa grande";"Großes Kartenteilpaket";"Paquete grande de piezas de mapa";"Большой набор фрагментов карты";"Великий набір фрагментів карти";"Duży zestaw fragmentów mapy";"Pacote grande de pedaços de mapa";"Büyük harita parçaları paketi";"Velký balíček dílů mapy";"Big pack of map pieces";"Paket besar berisi potongan peta";"Big pack of map pieces";"지도 조각 뭉치 (대형)";"大\t型\t地\t图\t包";"マップの\t断片 大\tパック";"藏\t寶\t圖\t碎\t片\t大\t禮\t包";;
"shop/investToUnit";"Invest experience to {unit}";"Utiliser de l'expérience pour {unit}";"Investi esperienza in {unit}";"Erfahrung in {unit} investieren";"Invertir experiencia en {unit}";"Вложить опыт в {unit}";"Вкласти досвід в {unit}";"Zainwestuj doświadczenie w {unit}";"Investir experiência na {unit}";"{unit} için deneyim yatır";"Invest experience to {unit}";"Επενδύστε εμπειρία στη μονάδα {unit}";"Investasikan EXP untuk {unit}";"ใช้ประสบการณ์กับ {unit}";"{unit} 에 경험치 사용";"在 {unit} 上\t使\t用\t经\t验\t点";"経験値を {unit} に\t使用する";"在 {unit} 上\t使\t用\t經\t驗\t點";;
"shop/item/popular/short";"Hit!";"Coup!";"Colpo!";"Treffer!";"¡Caliente!";"Хит!";"Хіт!";"Trafienie!";"Acerto!";"Popüler!";"Zásah!";"Χτύπημα!";"Hit!";"ยอดนิยม!";"명중!";"热\t门！";"ヒット!";"熱\t門！";;
"shop/item/new";"New";"Nouveau";"Novità";"Neu";"Nuevo";"Новый";"Новий";"Nowe";"Novidade";"Yeni";"Nové";"Νέο";"Baru";"ใหม่";"새로운";"新";"新";"全\t新";;
"shop/item/first_purchase/short";"First Purchase";"Premier achat";"Primo Acquisto";"Erster Kauf";"Primera Compra";"Первая покупка";"Перша покупка";"Pierwszy Zakup";"Primeira Compra";"İlk Satın Alım";"První nákup";"Πρώτη αγορά";"Pembelian Pertama";"ซื้อครั้งแรก";"초회 구매";"首\t次\t购\t买";"初購入";"首\t次\t購\t買";;
"shop/category/gold";"Golden Eagles";"Golden Eagles";"Aquile Dorate";"Golden Eagles";"Águilas de Oro";"Золотые Орлы";"Золоті орли";"Złote Orły";"Golden Eagles";"Altın Kartal";"Zlaté orlice";"Χρυσοί Αετοί";"Elang Emas";"อินทรีทอง";"골든 이글";"金\t鹰";"ゴールデンイーグル";"金\t鷹";;
"shop/category/wp";"Silver Lions";"Silver Lions";"Leoni Argentati";"Silver Lions";"Leones de Plata";"Серебряные Львы";"Срібні леви";"Srebrne Lwy";"Silver Lions";"Gümüş Aslan";"Stříbrní lvi";"Ασημένια Λιοντάρια";"Singa Perak";"สิงโตเงิน";"실버 라이온";"银\t狮";"シルバーライオン";"銀\t獅";;
"shop/category/platinum";"Platinum Wolves";"Platinum Wolves";"Lupi di Platino";"Platinum Wolves";"Lobos de Platino";"Платиновые Волки";"Платиновий вовк";"Platynowe Wilki";"Platinum Wolves";"Platin Kurt";"Platinoví vlci";"Πλατινένιοι Λύκοι";"Serigala Platinum";"หมาป่าแพลทินัม";"플래티넘 울프";"铂\t狼";"プラチナウルフ";"鉑\t狼";;
"shop/category/premium";"Premium";"Premium";"Premium";"Premium";"Premium";"Премиум";"Преміум";"Premium";"Premium";"Altın üyelik";"Prémiové";"Premium";"Premium";"พรีเมียม";"프리미엄";"高\t级\t账\t号";"プレミアム";"高\t級\t帳\t號";;
"shop/category/consumables";"Consumables";"Consommables";"Consumabili";"Nachschub";"Consumibles";"Расходники";"Витратні матеріали";"Przedmioty użytkowe";"Consumíveis";"Sarf Malzemeleri";"Spotřební materiál";"Αναλώσιμα";"Barang habis pakai";"ของใช้แล้วหมดไป";"소모품";"消\t耗\t品";"消耗品";"消\t耗\t道\t具";;
"shop/category/tanks";"Tanks";"Tanks";"Carri armati";"Panzer";"Tanques";"Танки";"Танки";"Czołgi";"Tanques";"Tanklar";"Tanky";"Τανκς";"Tank";"รถถัง";"전차";"地\t面\t载\t具";"戦車";"戰\t車";;
"shop/category/ships";"Ships";"Navires";"Navi";"Schiffe";"Barcos";"Корабли";"Кораблі";"Okręty";"Navios";"Gemiler";"Lodě";"Πλοία";"Kapal";"เรือ";"함선";"水\t面\t舰\t艇";"艦船";"船\t艦";;
"shop/category/other";"Other";"Divers";"Altro";"Sonstiges";"Otros";"Другое";"Інше";"Inne";"Outro";"Diğer";"Jiné";"Άλλο";"Lainnya";"อื่นๆ";"기타";"其\t它";"その\t他";"其\t他";;
"shop/category/featured";"Featured";"En vedette";"Pubblicizzato";"Vorgestellt";"Destacado";"Особые предложения";"Рекомендовано";"Polecane";"Destacado";"Öne Çıkarılan";"Doporučujeme";"Προτεινόμενα";"Unggulan";"โดดเด่น";"추천";"推\t荐";"特集";"精\t選";;
"shop/category/events";"Events";"Évènements";"Eventi";"Events";"Eventos";"События";"Події";"Wydarzenia";"Eventos";"Etkinlikler";"Eventy";"Events";"Event";"อีเวนต์";"이벤트";"特\t殊\t活\t动";"イベント";"活\t動";;
"shop/item/gold/amount";"{amountTxt} {amount=Golden Eagle/Golden Eagles}";"{amountTxt} {amount=Golden Eagle/Golden Eagles}";"{amountTxt} {amount=Aquila Dorata/Aquile Dorate}";"{amountTxt} {amount=Golden Eagle/Golden Eagles}";"{amountTxt} {amount=Águila de Oro/Águilas de Oro}";"{amountTxt} {amount=Золотой Орёл/Золотых Орла/Золотых Орлов}";"{amountTxt} {amount=Золотий Орел/Золоті Орли/Золотих Орлів}";"{amountTxt} {amount=Złoty Orzeł/Złote Orły/Złotych Orłów}";"{amountTxt} {amount=Golden Eagle/Golden Eagles}";"{amountTxt} {amount=Altın Kartal/Altın Kartal}";"{amountTxt} {amount=Zlatá orlice/Zlaté orlice/Zlatých orlic}";"{amountTxt} {amount=Χρυσός Αετός/Χρυσοί Αετοί}";"{amountTxt} {amount=Elang Emas}";"{amountTxt} {amount=อินทรีทอง}";"{amountTxt} {amount=골든 이글}";"{amountTxt} {amount=\t金\t鹰}";"{amount=ゴールデンイーグル} {amountTxt}";"{amountTxt} {amount=\t金\t鷹}";;
"shop/item/wp/amount";"{amountTxt} {amount=Silver Lion/Silver Lions}";"{amountTxt} {amount=Silver Lion/Silver Lions}";"{amountTxt} {amount=Leone Argentato/Leoni Argentati}";"{amountTxt} {amount=Silver Lion/Silver Lions}";"{amountTxt} {amount=León de Plata/Leones de Plata}";"{amountTxt} {amount=Серебряный Лев/Серебряных Льва/Серебряных Львов}";"{amountTxt} {amount=Срібний Лев/Срібні Леви/Срібних Левів}";"{amountTxt} {amount=Srebrny Lew/Srebrne Lwy/Srebrnych Lwów}";"{amountTxt} {amount=Silver Lion/Silver Lions}";"{amountTxt} {amount=Gümüş Aslan/Gümüş Aslan}";"{amountTxt} {amount=Stříbrný lev/Stříbrní lvi/Stříbrných lvů}";"{amountTxt} {amount=Ασημένιο Λιοντάρι/Ασημένια Λιοντάρια}";"{amountTxt} {amount=Singa Perak}";"{amountTxt} {amount=สิงโตเงิน}";"{amountTxt} {amount=실버 라이온}";"{amountTxt} {amount=\t银\t狮}";"{amount=シルバーライオン} {amountTxt}";"{amountTxt} {amount=\t銀\t獅}";;
"shop/item/platinum/amount";"{amountTxt} {amount=Platinum Wolf/Platinum Wolves}";"{amountTxt} {amount=Loup de platine/Loups de platine}";"{amountTxt} {amount=Lupo di Platino/Lupi di Platino}";"{amountTxt} {amount=Platin Wolf/Platin Wölfe}";"{amountTxt} {amount=Lobo de Platino/Lobos de Platino}";"{amountTxt} {amount=Платиновый Волк/Платиновых Волка/Платиновых Волков}";"{amountTxt} {amount=Платиновий Вовк/Платинові Вовки/Платинових Вовків}";"{amountTxt} {amount=Platynowy Wilk/Platynowe Wilki/Platynowych Wilków}";"{amountTxt} {amount=Lobo de Platina/Lobos de Platina}";"{amountTxt} {amount=Platinyum Kurt/Platinyum Kurt}";"{amountTxt} {amount=Platinový vlk/Platinoví vlci/Platinových vlků}";"{amountTxt} {amount=Πλατινένιος Λύκος/Πλατινένιοι Λύκοι}";"{amountTxt} {amount=Serigala Platinum}";"{amountTxt} {amount=หมาป่าแพลทินัม}";"{amountTxt} {amount=플래티넘 울프}";"{amountTxt} {amount=\t铂\t狼}";"{amountTxt} {amount=プラチナウルフ}";"{amountTxt} {amount=\t鉑\t狼}";;
"shop/item/premium/amount";"Premium for {amount} {amount=day/days}";"Premium pour {amount} {amount=jour/jours}";"Premium per {amount} {amount=giorno/giorni}";"Premium für {amount} {amount=Tag/Tage}";"Premium por {amount} {amount=día/días}";"Премиум на {amount} {amount=день/дня/дней}";"Премиум на {amount} {amount=день/дні/днів}";"Konto premium: {amount} {amount=dzień/dni/dni}";"Premium por {amount} {amount=dia/dias}";"{amount}  {amount=günlük/günlük} premium";"Prémium na {amount} {amount=den/dny/dnů}";"Premium για {amount} {amount=ημέρα/ημέρες}";"Premium selama {amount} {amount=hari}";"พรีเมียม {amount} {amount=วัน}";"프리미엄 계정 {amount} {amount=일} 남음";"{amount} {amount=\t天}\t高\t级\t账\t号";"{amount} {amount=日}間の\tプレミアム";"{amount} {amount=\t天}\t高\t級\t帳\t號";;
"shop/item/expendables_pack";"Consumable Set";"Ensemble de Consommables";"Consumabile";"Verbrauchsmaterial-Set";"Juego de Consumibles";"Набор расходников";"Набір витратних матеріалів";"Zestaw materiałów eksploatacyjnych";"Conjunto de Consumíveis";"Sarf Malzemeleri Seti";"Sada spotřebních předmětů";"Σετ αναλώσιμων";"Set Barang Habis Pakai";"เซ็ตของใช้แล้วหมดไป";"소모품 세트";"消\t耗\t品\t组\t合";"消耗品\tセット";"消\t耗\t道\t具\t組\t合";;
"msg/purchaseDesc/toolKit";"Buy more <color=@mark>repair kits</color> to have more <color=@mark>repair</color> in battle";"Achetez plus de <color=@mark>kits de réparation</color> pour avoir plus de <color=@mark>réparations</color> en combat";"Acquista altri <color=@mark>kit di riparazione</color> per poterti <color=@mark>riparare</color> più volte in battaglia";"Mehr <color=@mark>Reparatursets</color> kaufen für mehr <color=@mark>Reparaturen</color> in der Schlacht.";"Compra más <color=@mark>kits de reparación</color> para tener más <color=@mark>reparaciones</color> en batalla";"Купите больше <color=@mark>ремкомплектов</color>, чтобы иметь возможность <color=@mark>ремонта</color> в бою";"Купуйте більше <color=@mark>ремонтних наборів</color>, щоби мати можливість частіше <color=@mark>ремонтувати</color> техніку під час бою";"Kup więcej <color=@mark>zestawów naprawczych</color>, aby mieć więcej <color=@mark>napraw</color> w bitwie";"Compre mais <color=@mark>kits de reparação</color> para ter mais <color=@mark>reparações</color> em batalha";"Savaşta daha fazla <color=@mark>tamir</color> hakkına sahip olmak için daha fazla <color=@mark>tamir kiti</color> satın alın";"Kup si více <color=@mark>opravných sad</color>, abys měli v bitvě více <color=@mark>oprav</color>";"Αγοράστε περισσότερα <color=@mark>κιτ επισκευών</color> για να έχετε περισσότερες <color=@mark>επισκευές</color> στη μάχη";"Beli lebih banyak <color=@mark>kit perbaikan</color> agar memiliki lebih banyak <color=@mark>perbaikan</color> dalam pertempuran";"ซื้อ<color=@mark>ชุดซ่อมแซม</color>เพิ่มเพื่อให้<color=@mark>ซ่อมแซม</color>ได้มากขึ้นในการต่อสู้";"<color=@mark>수리 도구</color>를 추가로 구매하면 전투 중에 더 자주 <color=@mark>수리</color>할 수 있습니다.";"购\t买 <color=@mark>\t维\t修\t套\t件\t</color> 即\t可\t在\t战\t斗\t中\t拥\t有\t更\t多 <color=@mark>\t维\t修\t机\t会\t</color>";"<color=@mark>修理\tキット</color>をさらに\t購入して、\tバトルでさらに<color=@mark>修理</color>しよう";"購\t買 <color=@mark>\t維\t修\t套\t件\t</color> 即\t可\t在\t戰\t鬥\t中\t擁\t有\t更\t多 <color=@mark>\t維\t修\t機\t會\t</color>";;
