"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"dmg_msg/gear_c15_1";"%s: central gear leg fixing is broken.";"%s: la fixation du train central est cassée.";"%s: braccetto del carrello centrale rotto.";"%s: Die Befestigung des mittleren Fahrwerksbeins ist beschädigt.";"%s: la fijación de pata de tren central está roto.";"%s: крепления центральной стойки шасси повреждены.";"%s: кріплення центральної стійки шасі пошкоджені.";"%s: mechanizm centralnej goleni podwozia jest uszkodzony.";"%s: apoio da perna central do trem quebrada.";"%s: merkez takım bacağı sabitleyici kırıldı.";"%s má zničené zajištění středové podvozkové nohy";"%s: ο πείρος του κεντρικού συστήματος προσγείωσης του αριστερού ποδιού χάλασε.";"%s: kaki roda tetap bagian tengah rusak.";"%s: ตัวยึดล้อฐานกลางชำรุด";"%s: 가운데 착륙장치의 고정기구가 부서졌습니다.";"%s：\t中\t央\t起\t落\t架\t固\t定\t装\t置\t损\t坏";"%s: 尾輪の\t固定装置が\t破損しました。";"%s：\t中\t央\t起\t落\t架\t固\t定\t裝\t置\t損\t壞";;
"dmg_msg/gear_c15_2";"%s: central gear leg lock strut is broken.";"%s: la serrure du train central est cassée.";"%s: chiusura del carrello centrale rotto.";"%s: Die Arretierung des mittleren Fahrwerksbeins ist beschädigt.";"%s: el ensamblaje de la pata central está dañado.";"%s: механизм распора центральной стойки шасси поврежден.";"%s: механізм розпору центральної стійки шасі пошкоджений.";"%s: mechanizm blokowania centralnej goleni podwozia jest uszkodzony.";"%s: braço oscilante da perna central do trem quebrado.";"%s: merkez takım bacak kilit payandası kırıldı.";"%s má zničený zámek vzpěry středové podvozkové nohy";"%s: η ασφάλεια στήριξης του κεντρικού συστήματος προσγείωσης του ποδιού χάλασε.";"%s: mengalami kerusakan pada penyangga pengunci kaki roda tengah.";"%s: แกนล็อกล้อฐานกลางชำรุด";"%s: 가운데 착륙장치의 잠금 버팀대가 부서졌습니다.";"%s：\t中\t央\t起\t落\t架\t锁\t架\t损\t坏";"%s: 尾輪の\t固定支柱が\t破損しました。";"%s：\t中\t央\t起\t落\t架\t鎖\t架\t損\t壞";;
"dmg_msg/gear_c15_3";;;;;;;;;;;;;;;;;;;;
"dmg_msg/gear_c15_4";;;;;;;;;;;;;;;;;;;;
"dmg_msg/gear_c16_0";"%s: suffers damage of central gear leg.";"%s: a subit des dégâts dans la roue centrale";"%s: presenta danni al carrello centrale.";"%ss mittleres Fahrwerksbein wurde beschädigt.";"%s sufre daños en el pie central.";"%s: получил повреждение центральной стойки шасси.";"%s: отримав пошкодження центральної стійки шасі.";"%s: doznał uszkodzeń centralnej goleni podwozia.";"%s sofreu dano na perna central do trem.";"%s iniş takımı orta bacağından hasar aldı.";"%s má poškozenou středovou podvozkovou nohu";"%s: ζημιές στο κεντρικό σύστημα προσγείωσης του ποδιού.";"%s: mengalami kerusakan pada kaki roda tengah.";"%s: ได้รับความเสียหายที่ล้อฐานกลาง";"%s 의 가운데 착륙장치가 손상되었습니다.";"%s：\t中\t央\t起\t落\t架\t支\t柱\t受\t损";"%s: 尾輪が\t破損しました。";"%s：\t中\t央\t起\t落\t架\t支\t柱\t受\t損";;
"dmg_msg/gear_c16_1";"%s: central gear leg fixing is broken.";"%s: la fixation du train central est cassée.";"%s: punto di fissaggio carrello centrale rotto.";"%s: Die Befestigung des mittleren Fahrwerksbeins ist beschädigt.";"%s: la fijación de pata de tren central está roto.";"%s: крепления центральной стойки шасси повреждены.";"%s: кріплення центральної стійки шасі пошкоджені.";"%s: mechanizm centralnej goleni podwozia jest uszkodzony.";"%s: apoio da perna central do trem quebrada.";"%s: merkez takım bacağı sabitleyici kırıldı.";"%s má zničené zajištění středové podvozkové nohy";"%s: ο πείρος του κεντρικού συστήματος προσγείωσης του αριστερού ποδιού χάλασε.";"%s: kaki roda tetap bagian tengah rusak.";"%s: ตัวยึดล้อฐานกลางชำรุด";"%s: 가운데 착륙장치의 고정기구가 부서졌습니다.";"%s：\t中\t央\t起\t落\t架\t固\t定\t装\t置\t损\t坏";"%s: 尾輪の\t固定装置が\t破損しました。";"%s：\t中\t央\t起\t落\t架\t固\t定\t裝\t置\t損\t壞";;
"dmg_msg/gear_c16_2";"%s: central gear leg lock strut is broken.";"%s: la serrure du train central est cassée.";"%s: chiusura del carrello centrale rotto.";"%s: Die Arretierung des mittleren Fahrwerksbeins ist beschädigt.";"%s: el ensamblaje de la pata central está dañado.";"%s: механизм распора центральной стойки шасси поврежден.";"%s: механізм розпору центральної стійки шасі пошкоджений.";"%s: mechanizm blokowania centralnej goleni podwozia jest uszkodzony.";"%s: braço oscilante da perna central do trem quebrado.";"%s: merkez takım bacak kilit payandası kırıldı.";"%s má zničený zámek vzpěry středové podvozkové nohy";"%s: η ασφάλεια στήριξης του κεντρικού συστήματος προσγείωσης του ποδιού χάλασε.";"%s: mengalami kerusakan pada penyangga pengunci kaki roda tengah.";"%s: แกนล็อกล้อฐานกลางชำรุด";"%s: 가운데 착륙장치의 잠금 버팀대가 부서졌습니다.";"%s：\t中\t央\t起\t落\t架\t锁\t架\t损\t坏";"%s: 尾輪の\t固定支柱が\t破損しました。";"%s：\t中\t央\t起\t落\t架\t鎖\t架\t損\t壞";;
"dmg_msg/gear_c16_3";;;;;;;;;;;;;;;;;;;;
"dmg_msg/gear_c16_4";;;;;;;;;;;;;;;;;;;;
"dmg_msg/flap_l_0";"%s: suffers damage of left flap.";"%s: a subit des dégâts sur le volet gauche.";"%s: presenta danni sul flap sinistro.";"%ss linke Klappe wurde beschädigt.";"%s sufre daños en el flap izquierdo.";"%s: получил повреждение левого закрылка.";"%s: отримав пошкодження лівого закрилка.";"%s: doznał uszkodzeń lewej klapy.";"%s sofreu danos no flap esquerdo.";"%s sol flaptan hasar aldı.";"%s má poškozenou levou klapku";"%s: ζημιά στο αριστερό πτερύγιο καμπυλότητας.";"%s: mengalami kerusakan pada sirip sayap kiri.";"%s: ได้รับความเสียหายที่ชายปีกข้างซ้าย";"%s 의 왼쪽 플랩이 손상되었습니다.";"%s：\t左\t侧\t襟\t翼\t受\t损";"%s: 左\tフラップが\t破損しました。";"%s：\t左\t側\t襟\t翼\t受\t損";;
"dmg_msg/flap_l_1";"%s: left flap is jammed.";"%s: le volet gauche est coincé.";"%s: flap sinistro bloccato.";"%s: Die linke Klappe klemmt.";"%s: el flap izquierdo está atorado.";"%s: левый закрылок заклинило.";"%s: лівий закрилок заклинило.";"%s: zacięła się lewa klapa.";"%s: flap esquerdo encravado.";"%s: sol flap sıkıştı.";"%s má zaseknutou levou klapku";"%s: το αριστερό πτερύγιο καμπυλότητας έχει μπλοκάρει.";"%s: sirip sayap kiri macet.";"%s: ชายปีกข้างซ้ายติดขัด";"%s: 왼쪽 플랩이 작동되지 않습니다.";"%s：\t左\t侧\t襟\t翼\t卡\t死";"%s: 左\tフラップが\t動かなくなりました。";"%s：\t左\t側\t襟\t翼\t卡\t死";;
"dmg_msg/flap_l_2";"%s: left flap hinges are broken.";"%s: les charnières du volet gauche sont détruites.";"%s: cardini del flap sinistro rotti.";"%s: Die Scharniere der linken Klappe sind beschädigt.";"%s: las bisagras del flap izquierdo están rotas.";"%s: шарниры левого закрылка повреждены.";"%s: шарніри лівого закрилка пошкоджені.";"%s: uszkodzone zawiasy lewej klapy.";"%s: dobradiças do flap esquerdo quebradas.";"%s: sol flap menteşeleri kırıldı.";"%s má zničené závěsy levé klapky";"%s: οι μεντεσέδες του αριστερού πτερυγίου καμπυλότητας χάλασαν.";"%s: engsel sirip sayap kiri rusak.";"%s: บานพับชายปีกข้างซ้ายชำรุด";"%s: 왼쪽 플랩 힌지가 부서졌습니다.";"%s：\t左\t侧\t襟\t翼\t铰\t链\t损\t坏";"%s: 左\tフラップの\tヒンジが\t破損しました。";"%s：\t左\t側\t襟\t翼\t鉸\t鏈\t損\t壞";;
"dmg_msg/flap_l_3";"%s: left flap cable is broken.";"%s: le câble du volet gauche est détruit.";"%s: cavo del flap sinistro rotto.";"%s: Das Steuerseil der linken Klappe ist beschädigt.";"%s: el cable del flap izquierdo está roto.";"%s: трос управления левым закрылком перебит.";"%s: трос керування лівим закрилком перебитий.";"%s: zerwane cięgło lewej klapy.";"%s: cabo do flap esquerdo quebrado.";"%s: sol flap kablosu koptu.";"%s má zničené lanko levé klapky";"%s: το καλώδιο του αριστερού πτερυγίου καμπυλότητας χάλασε.";"%s: kabel sirip sayap kiri rusak.";"%s: สายเคเบิลชายปีกข้างซ้ายชำรุด";"%s: 왼쪽 플랩 케이블이 끊어졌습니다.";"%s：\t左\t侧\t襟\t翼\t操\t纵\t钢\t索\t损\t坏";"%s: 左\tフラップの\tケーブルが\t切れました。";"%s：\t左\t側\t襟\t翼\t操\t縱\t鋼\t索\t損\t壞";;
"dmg_msg/flap_l_4";"%s: left flap surface is broken.";"%s: la surface de l'aileron gauche est détruite.";"%s: superficie del flap sinistro rotta.";"%s: Die Steuerfläche der linken Klappe ist beschädigt.";"%s: la superficie del flap izquierdo está rota.";"%s: плоскость левого закрылка повреждена.";"%s: площина лівого закрилка пошкоджена.";"%s: uszkodzona powierzchnia lewej klapy.";"%s: superfície do flap esquerdo quebrada.";"%s: sol flap yüzeyi bozuldu.";"%s má zničený potah levé klapky";"%s: η επιφάνεια του αριστερού πτερυγίου καμπυλότητας χάλασε.";"%s: permukaan sirip sayap kiri rusak.";"%s: ผิวชายปีกข้างซ้ายชำรุด";"%s: 왼쪽 플랩 표면이 부서졌습니다.";"%s：\t左\t侧\t襟\t翼\t表\t面\t破\t损";"%s: 左\tフラップの\t表面が\t破損しました。";"%s：\t左\t側\t襟\t翼\t表\t面\t破\t損";;
"dmg_msg/flap1_l_0";"%s: suffers damage of left flap.";"%s: a subit des dégâts sur l'aileron gauche";"%s: presenta danni sul flap sinistro.";"%ss linke Klappe wurde beschädigt.";"%s sufre daños en el flap izquierdo.";"%s: получил повреждение левого закрылка.";"%s: отримав пошкодження лівого закрилка.";"%s: doznał uszkodzeń lewej klapy.";"%s sofreu danos no flap esquerdo.";"%s sol flaptan hasar aldı.";"%s má poškozenou levou klapku";"%s: ζημιά στο αριστερό πτερύγιο καμπυλότητας.";"%s: mengalami kerusakan pada sirip sayap kiri.";"%s: ได้รับความเสียหายที่ชายปีกข้างซ้าย";"%s 의 왼쪽 플랩이 손상되었습니다.";"%s：\t左\t侧\t襟\t翼\t受\t损";"%s: 左\tフラップが\t破損しました。";"%s：\t左\t側\t襟\t翼\t受\t損";;
"dmg_msg/flap1_l_1";"%s: left flap is jammed.";"%s: le volet gauche est coincé.";"%s: flap sinistro bloccato.";"%s: Die linke Klappe klemmt.";"%s: el flap izquierdo está atorado.";"%s: левый закрылок заклинило.";"%s: лівий закрилок заклинило.";"%s: zacięła się lewa klapa.";"%s: flap esquerdo encravado.";"%s: sol flap bozuldu.";"%s má zaseknutou levou klapku";"%s: το αριστερό πτερύγιο καμπυλότητας έχει μπλοκάρει.";"%s: sirip sayap kiri macet.";"%s: ชายปีกข้างซ้ายติดขัด";"%s: 왼쪽 플랩이 작동되지 않습니다.";"%s：\t左\t侧\t襟\t翼\t卡\t死";"%s: 左\tフラップが\t動かなくなりました。";"%s：\t左\t側\t襟\t翼\t卡\t死";;
"dmg_msg/flap1_l_2";"%s: left flap hinges are broken.";"%s: les charnières du volet gauche sont détruites.";"%s: cardini del flap sinistro rotti.";"%s: Die Scharniere der linken Klappe sind beschädigt.";"%s: las bisagras del flap izquierdo están rotas.";"%s: шарниры левого закрылка повреждены.";"%s: шарніри лівого закрилка пошкоджені.";"%s: uszkodzone zawiasy lewej klapy.";"%s: dobradiças do flap esquerdo quebradas.";"%s: sol flap menteşeleri kırıldı.";"%s má zničené závěsy levé klapky";"%s: οι μεντεσέδες του αριστερού πτερυγίου καμπυλότητας χάλασαν.";"%s: engsel sirip sayap kiri rusak.";"%s: บานพับชายปีกข้างซ้ายชำรุด";"%s: 왼쪽 플랩 힌지가 부서졌습니다.";"%s：\t左\t侧\t襟\t翼\t铰\t链\t损\t坏";"%s: 左\tフラップの\tヒンジが\t破損しました。";"%s：\t左\t側\t襟\t翼\t鉸\t鏈\t損\t壞";;
"dmg_msg/flap1_l_3";"%s: left flap cable is broken.";"%s: le câble du volet gauche est détruit.";"%s: cavo del flap sinistro rotto.";"%s: Das Steuerseil der linken Klappe ist beschädigt.";"%s: el cable del flap izquierdo está roto.";"%s: трос управления левым закрылком перебит.";"%s: трос керування лівим закрилком перебитий.";"%s: zerwane cięgło lewej klapy.";"%s: cabo do flap esquerdo quebrado.";"%s: sol flap kablosu koptu.";"%s má zničené lanko levé klapky";"%s: το καλώδιο του αριστερού πτερυγίου καμπυλότητας χάλασε.";"%s: kabel sirip sayap kiri rusak.";"%s: สายเคเบิลชายปีกข้างซ้ายชำรุด";"%s: 왼쪽 플랩 케이블이 끊어졌습니다.";"%s：\t左\t侧\t襟\t翼\t操\t纵\t钢\t索\t损\t坏";"%s: 左\tフラップの\tケーブルが\t切れました。";"%s：\t左\t側\t襟\t翼\t操\t縱\t鋼\t索\t損\t壞";;
"dmg_msg/flap1_l_4";"%s: left flap surface is broken.";"%s: la surface du volet gauche est détruite.";"%s: superficie del flap sinistro rotta.";"%s: Die Steuerfläche der linken Klappe ist beschädigt.";"%s: la superficie del flap izquierdo está rota.";"%s: плоскость левого закрылка повреждена.";"%s: площина лівого закрилка пошкоджена.";"%s: uszkodzona powierzchnia lewej klapy.";"%s: superfície do flap esquerdo quebrada.";"%s: sol flap yüzeyi yırtıldı.";"%s má zničený potah levé klapky";"%s: η επιφάνεια του αριστερού πτερυγίου καμπυλότητας χάλασε.";"%s: permukaan sirip sayap kiri rusak.";"%s: ผิวชายปีกข้างซ้ายชำรุด";"%s: 왼쪽 플랩 표면이 부서졌습니다.";"%s：\t左\t侧\t襟\t翼\t表\t面\t破\t损";"%s: 左\tフラップの\t表面が\t破損しました。";"%s：\t左\t側\t襟\t翼\t表\t面\t破\t損";;
"dmg_msg/flap2_l_0";"%s: suffers damage of left flap.";"%s: a subit des dégâts sur le volet gauche.";"%s: presenta danni sul flap sinistro.";"%ss linke Klappe wurde beschädigt.";"%s sufre daños en el flap izquierdo.";"%s: получил повреждение левого закрылка.";"%s: отримав пошкодження лівого закрилка.";"%s: doznał uszkodzeń lewej klapy.";"%s sofreu danos no flap esquerdo.";"%s sol flaptan hasar aldı.";"%s má poškozenou levou klapku";"%s: ζημιά στο αριστερό πτερύγιο καμπυλότητας.";"%s: mengalami kerusakan pada sirip sayap kiri.";"%s: ได้รับความเสียหายที่ชายปีกข้างซ้าย";"%s 의 왼쪽 플랩이 손상되었습니다.";"%s：\t左\t侧\t襟\t翼\t受\t损";"%s: 左\tフラップが\t破損しました。";"%s：\t左\t側\t襟\t翼\t受\t損";;
"dmg_msg/flap2_l_1";"%s: left flap is jammed.";"%s: le volet gauche est coincé.";"%s: flap sinistro bloccato.";"%s: Die linke Klappe klemmt.";"%s: el flap izquierdo está atorado.";"%s: левый закрылок заклинило.";"%s: лівий закрилок заклинило.";"%s: zacięła się lewa klapa.";"%s: flap esquerdo encravado.";"%s: sol flap bozuldu.";"%s má zaseknutou levou klapku";"%s: το αριστερό πτερύγιο καμπυλότητας έχει μπλοκάρει.";"%s: sirip sayap kiri macet.";"%s: ชายปีกข้างซ้ายติดขัด";"%s: 왼쪽 플랩이 작동되지 않습니다.";"%s：\t左\t侧\t襟\t翼\t卡\t死";"%s: 左\tフラップが\t動かなくなりました。";"%s：\t左\t側\t襟\t翼\t卡\t死";;
"dmg_msg/flap2_l_2";"%s: left flap hinges are broken.";"%s: les charnières du volet gauche sont détruites.";"%s: cardini del flap sinistro rotti.";"%s: Die Scharniere der linken Klappe sind beschädigt.";"%s: las bisagras del flap izquierdo están rotas.";"%s: шарниры левого закрылка повреждены.";"%s: шарніри лівого закрилка пошкоджені.";"%s: uszkodzone zawiasy lewej klapy.";"%s: dobradiças do flap esquerdo quebradas.";"%s: sol flap menteşeleri kırıldı.";"%s má zničené závěsy levé klapky";"%s: οι μεντεσέδες του αριστερού πτερυγίου καμπυλότητας χάλασαν.";"%s: engsel sirip sayap kiri rusak.";"%s: บานพับชายปีกข้างซ้ายชำรุด";"%s: 왼쪽 플랩 힌지가 부서졌습니다.";"%s：\t左\t侧\t襟\t翼\t铰\t链\t损\t坏";"%s: 左\tフラップの\tヒンジが\t破損しました。";"%s：\t左\t側\t襟\t翼\t鉸\t鏈\t損\t壞";;
"dmg_msg/flap2_l_3";"%s: left flap cable is broken.";"%s: le câble du volet gauche est détruit.";"%s: cavo del flap sinistro rotto.";"%s: Das Steuerseil der linken Klappe ist beschädigt.";"%s: el cable del flap izquierdo está roto.";"%s: трос управления левым закрылком перебит.";"%s: трос керування лівим закрилком перебитий.";"%s: zerwane cięgło lewej klapy.";"%s: cabo do flap esquerdo quebrado.";"%s: sol flap kablosu koptu.";"%s má zničené lanko levé klapky";"%s: το καλώδιο του αριστερού πτερυγίου καμπυλότητας χάλασε.";"%s: kabel sirip sayap kiri rusak.";"%s: สายเคเบิลชายปีกข้างซ้ายชำรุด";"%s: 왼쪽 플랩 케이블이 끊어졌습니다.";"%s：\t左\t侧\t襟\t翼\t操\t纵\t钢\t索\t损\t坏";"%s: 左\tフラップの\tケーブルが\t切れました。";"%s：\t左\t側\t襟\t翼\t操\t縱\t鋼\t索\t損\t壞";;
"dmg_msg/flap2_l_4";"%s: left flap surface is broken.";"%s: la surface du volet gauche est détruite.";"%s: superficie del flap sinistro rotta.";"%s: Die Steuerfläche der linken Klappe ist beschädigt.";"%s: la superficie del flap izquierdo está rota.";"%s: плоскость левого закрылка повреждена.";"%s: площина лівого закрилка пошкоджена.";"%s: uszkodzona powierzchnia lewej klapy.";"%s: superfície do flap esquerdo quebrada.";"%s: sol flap yüzeyi yırtıldı.";"%s má zničený potah levé klapky";"%s: η επιφάνεια του αριστερού πτερυγίου καμπυλότητας χάλασε.";"%s: permukaan sirip sayap kiri rusak.";"%s: ผิวชายปีกข้างซ้ายชำรุด";"%s: 왼쪽 플랩 표면이 부서졌습니다.";"%s：\t左\t侧\t襟\t翼\t表\t面\t破\t损";"%s: 左\tフラップの\t表面が\t破損しました。";"%s：\t左\t側\t襟\t翼\t表\t面\t破\t損";;
"dmg_msg/flap_r_0";"%s: suffers damage of right flap.";"%s: a subit des dégâts sur l'aileron droit";"%s: presenta danni sul flap destro.";"%ss rechte Klappe wurde beschädigt.";"%s sufre daños en el flap derecho.";"%s: получил повреждение правого закрылка.";"%s: отримав пошкодження правого закрилка.";"%s: doznał uszkodzeń prawej klapy.";"%s sofreu danos no flap direito.";"%s sağ flaptan hasar aldı.";"%s má poškozenou pravou klapku";"%s: ζημιά στο δεξί πτερύγιο καμπυλότητας.";"%s: mengalami kerusakan pada sirip sayap kanan.";"%s: ได้รับความเสียหายที่ชายปีกข้างขวา";"%s 의 오른쪽 플랩이 손상되었습니다.";"%s：\t右\t侧\t襟\t翼\t受\t损";"%s: 右\tフラップが\t破損しました。";"%s：\t右\t側\t襟\t翼\t受\t損";;
"dmg_msg/flap_r_1";"%s: right flap is jammed.";"%s: le volet droit est coincé.";"%s: flap destro bloccato.";"%s: Die rechte Klappe klemmt.";"%s: el flap derecho está atorado.";"%s: правый закрылок заклинило.";"%s: правий закрилок заклинило.";"%s: zacięła się prawa klapa.";"%s: flap direito encravado.";"%s: sağ flap kilitlendi.";"%s má zaseknutou pravou klapku";"%s: το δεξί πτερύγιο καμπυλότητας έχει μπλοκάρει.";"%s: sirip sayap kanan macet.";"%s: ชายปีกข้างขวาติดขัด";"%s: 오른쪽 플랩이 작동되지 않습니다.";"%s：\t右\t侧\t襟\t翼\t卡\t死";"%s: 右\tフラップが\t動かなくなりました。";"%s：\t右\t側\t襟\t翼\t卡\t死";;
"dmg_msg/flap_r_2";"%s: right flap hinges are broken.";"%s: les charnières du volet droit sont détruites.";"%s: cardini del flap destro rotti.";"%s: Die Scharniere der rechten Klappe sind beschädigt.";"%s: las bisagras del flap derecho están rotas.";"%s: шарниры правого закрылка повреждены.";"%s: шарніри правого закрилка пошкоджені.";"%s: uszkodzone zawiasy prawej klapy.";"%s: dobradiças do flap direito quebradas.";"%s: sağ flap menteşeleri kırıldı.";"%s má zničené závěsy pravé klapky";"%s: οι μεντεσέδες του δεξιού πτερυγίου καμπυλότητας χάλασαν.";"%s: engsel sirip sayap kanan rusak.";"%s: บานพับชายปีกข้างขวาชำรุด";"%s: 오른쪽 플랩 힌지가 부서졌습니다.";"%s：\t右\t侧\t襟\t翼\t铰\t链\t损\t坏";"%s: 右\tフラップの\tヒンジが\t破損しました。";"%s：\t右\t側\t襟\t翼\t鉸\t鏈\t損\t壞";;
"dmg_msg/flap_r_3";"%s: right flap cable is broken.";"%s: le câble du volet droit est détruit.";"%s: cavo del flap destro rotto.";"%s: Das Steuerseil der rechten Klappe ist beschädigt.";"%s: el cable del flap derecho está roto.";"%s: трос управления правым закрылком перебит.";"%s: трос керування правим закрилком перебитий.";"%s: zerwane cięgło prawej klapy.";"%s: cabo do flap direito quebrado.";"%s: sağ flap kablosu koptu.";"%s má zničené lanko pravé klapky";"%s: το καλώδιο του δεξιού πτερυγίου καμπυλότητας χάλασε.";"%s: kabel sirip sayap kanan rusak.";"%s: สายเคเบิลชายปีกข้างขวาชำรุด";"%s: 오른쪽 플랩 케이블이 끊어졌습니다.";"%s：\t右\t侧\t襟\t翼\t操\t纵\t钢\t索\t损\t坏";"%s: 右\tフラップの\tケーブルが\t切れました。";"%s：\t右\t側\t襟\t翼\t操\t縱\t鋼\t索\t損\t壞";;
"dmg_msg/flap_r_4";"%s: right flap surface is broken.";"%s: la surface du volet droit est détruite.";"%s: superficie del flap destro rotta.";"%s: Die Steuerfläche der rechten Klappe ist beschädigt.";"%s: la superficie del flap derecho está rota.";"%s: плоскость правого закрылка повреждена.";"%s: площина правого закрилка пошкоджена.";"%s: uszkodzona powierzchnia prawej klapy.";"%s: superfície do flap direito quebrada.";"%s: sağ flap yüzeyi yırtıldı.";"%s má zničený potah pravé klapky";"%s: η επιφάνεια του δεξιού πτερυγίου καμπυλότητας χάλασε.";"%s: permukaan sirip sayap kanan rusak.";"%s: ผิวชายปีกข้างขวาชำรุด";"%s: 오른쪽 플랩 표면이 부서졌습니다.";"%s：\t右\t侧\t襟\t翼\t表\t面\t破\t损";"%s: 右\tフラップの\t表面が\t破損しました。";"%s：\t右\t側\t襟\t翼\t表\t面\t破\t損";;
"dmg_msg/flap1_r_0";"%s: suffers damage of right flap.";"%s: a subit des dégâts sur l'aileron droit";"%s: presenta danni sul flap destro.";"%ss rechte Klappe wurde beschädigt.";"%s sufre daños en el flap derecho.";"%s: получил повреждение правого закрылка.";"%s: отримав пошкодження правого закрилка.";"%s: doznał uszkodzeń prawej klapy.";"%s sofreu danos no flap direito.";"%s sağ flaptan hasar aldı.";"%s má poškozenou pravou klapku";"%s: ζημιά στο δεξί πτερύγιο καμπυλότητας.";"%s: mengalami kerusakan pada sirip sayap kanan.";"%s: ได้รับความเสียหายที่ชายปีกข้างขวา";"%s 의 오른쪽 플랩이 손상되었습니다.";"%s：\t右\t侧\t襟\t翼\t受\t损";"%s: 右\tフラップが\t破損しました。";"%s：\t右\t側\t襟\t翼\t受\t損";;
"dmg_msg/flap1_r_1";"%s: right flap is jammed.";"%s: le volet droit est coincé.";"%s: flap destro bloccato.";"%s: Die rechte Klappe klemmt.";"%s: el flap derecho está atorado.";"%s: правый закрылок заклинило.";"%s: правий закрилок заклинило.";"%s: zacięła się prawa klapa.";"%s: flap direito encravado.";"%s: sağ flap kilitlendi.";"%s má zaseknutou pravou klapku";"%s: το δεξί πτερύγιο καμπυλότητας έχει μπλοκάρει.";"%s: sirip sayap kanan macet.";"%s: ชายปีกข้างขวาติดขัด";"%s: 오른쪽 플랩이 작동되지 않습니다.";"%s：\t右\t侧\t襟\t翼\t卡\t死";"%s: 右\tフラップが\t動かなくなりました。";"%s：\t右\t側\t襟\t翼\t卡\t死";;
"dmg_msg/flap1_r_2";"%s: right flap hinges are broken.";"%s: les charnières du volet droit sont détruites.";"%s: cardini del flap destro rotti.";"%s: Die Scharniere der rechten Klappe sind beschädigt.";"%s: las bisagras del flap derecho están rotas.";"%s: шарниры правого закрылка повреждены.";"%s: шарніри правого закрилка пошкоджені.";"%s: uszkodzone zawiasy prawej klapy.";"%s: dobradiças do flap direito quebradas.";"%s: sağ flap menteşeleri kırıldı.";"%s má zničené závěsy pravé klapky";"%s: οι μεντεσέδες του δεξιού πτερυγίου καμπυλότητας χάλασαν.";"%s: engsel sirip sayap kanan rusak.";"%s: บานพับชายปีกข้างขวาชำรุด";"%s: 오른쪽 플랩 힌지가 부서졌습니다.";"%s：\t右\t侧\t襟\t翼\t铰\t链\t损\t坏";"%s: 右\tフラップの\tヒンジが\t破損しました。";"%s：\t右\t側\t襟\t翼\t鉸\t鏈\t損\t壞";;
"dmg_msg/flap1_r_3";"%s: right flap cable is broken.";"%s: le câble du volet droit est détruit.";"%s: cavo del flap destro rotto.";"%s: Das Steuerseil der rechten Klappe ist beschädigt.";"%s: el cable del flap derecho está roto.";"%s: трос управления правым закрылком перебит.";"%s: трос керування правим закрилком перебитий.";"%s: zerwane cięgło prawej klapy.";"%s: cabo do flap direito quebrado.";"%s: sağ flap kablosu koptu.";"%s má zničené lanko pravé klapky";"%s: το καλώδιο του δεξιού πτερυγίου καμπυλότητας χάλασε.";"%s: kabel sirip sayap kanan rusak.";"%s: สายเคเบิลชายปีกข้างขวาชำรุด";"%s: 오른쪽 플랩 케이블이 끊어졌습니다.";"%s：\t右\t侧\t襟\t翼\t操\t纵\t钢\t索\t损\t坏";"%s: 右\tフラップの\tケーブルが\t切れました。";"%s：\t右\t側\t襟\t翼\t操\t縱\t鋼\t索\t損\t壞";;
"dmg_msg/flap1_r_4";"%s: right flap surface is broken.";"%s: la surface du volet droit est détruite.";"%s: superficie del flap destro rotta.";"%s: Die Steuerfläche der rechten Klappe ist beschädigt.";"%s: la superficie del flap derecho está rota.";"%s: плоскость правого закрылка повреждена.";"%s: площина правого закрилка пошкоджена.";"%s: uszkodzona powierzchnia prawej klapy.";"%s: superfície do flap direito quebrada.";"%s: sağ flap yüzeyi yırtıldı.";"%s má zničený potah pravé klapky";"%s: η επιφάνεια του δεξιού πτερυγίου καμπυλότητας χάλασε.";"%s: permukaan sirip sayap kanan rusak.";"%s: ผิวชายปีกข้างขวาชำรุด";"%s: 오른쪽 플랩 표면이 부서졌습니다.";"%s：\t右\t侧\t襟\t翼\t表\t面\t破\t损";"%s: 右\tフラップの\t表面が\t破損しました。";"%s：\t右\t側\t襟\t翼\t表\t面\t破\t損";;
"dmg_msg/flap2_r_0";"%s: suffers damage of right flap.";"%s: a subit des dégâts sur l'aileron droit";"%s: presenta danni sul flap destro.";"%ss rechte Klappe wurde beschädigt.";"%s sufre daños en el flap derecho.";"%s: получил повреждение правого закрылка.";"%s: отримав пошкодження правого закрилка.";"%s: doznał uszkodzeń prawej klapy.";"%s sofreu danos no flap direito.";"%s sağ flaptan hasar aldı.";"%s má poškozenou pravou klapku";"%s: ζημιά στο δεξί πτερύγιο καμπυλότητας.";"%s: mengalami kerusakan pada sirip sayap kanan.";"%s: ได้รับความเสียหายที่ชายปีกข้างขวา";"%s 의 오른쪽 플랩이 손상되었습니다.";"%s：\t右\t侧\t襟\t翼\t受\t损";"%s: 右\tフラップが\t破損しました。";"%s：\t右\t側\t襟\t翼\t受\t損";;
